,AppName,compute_version,gpu_id,gpu_name,max_clock_rate,num_of_cores,L2,bus,memory_clock,bandwith,GM,num_sm,num_cores_sm,theoretical_flops,AppId,duration,grid_x,grid_y,block_x,block_y
1250,matMul_gpu_sharedmem_uncoalesced,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,3,1.0908600000,104,104,32,32
1251,matMul_gpu_sharedmem_uncoalesced,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,3,1.3617580000,112,112,32,32
1252,matMul_gpu_sharedmem_uncoalesced,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,3,1.7018560000,120,120,32,32
1253,matMul_gpu_sharedmem_uncoalesced,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,3,2.0332740000,128,128,32,32
1254,matMul_gpu_sharedmem_uncoalesced,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,3,2.4390340000,136,136,32,32
1255,matMul_gpu_sharedmem_uncoalesced,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,3,2.8937040000,144,144,32,32
1256,matMul_gpu_sharedmem_uncoalesced,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,3,3.4030580000,152,152,32,32
1257,matMul_gpu_sharedmem_uncoalesced,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,3,3.9684510000,160,160,32,32
1258,matMul_gpu_sharedmem_uncoalesced,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,3,4.5932560000,168,168,32,32
1259,matMul_gpu_sharedmem_uncoalesced,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,3,5.2807430000,176,176,32,32
1260,matMul_gpu_sharedmem_uncoalesced,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,3,6.0348800000,184,184,32,32
1261,matMul_gpu_sharedmem_uncoalesced,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,3,6.8566340000,192,192,32,32
1262,matMul_gpu_sharedmem_uncoalesced,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,3,7.7515090000,200,200,32,32
1263,matMul_gpu_sharedmem_uncoalesced,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,3,8.7163190000,208,208,32,32
1264,matMul_gpu_sharedmem_uncoalesced,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,3,9.7658500000,216,216,32,32
1265,matMul_gpu_sharedmem_uncoalesced,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,3,10.8900640000,224,224,32,32
1266,matMul_gpu_sharedmem_uncoalesced,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,3,12.0992140000,232,232,32,32
1267,matMul_gpu_sharedmem_uncoalesced,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,3,13.3981610000,240,240,32,32
1268,matMul_gpu_sharedmem_uncoalesced,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,3,14.7777750000,248,248,32,32
1269,matMul_gpu_sharedmem_uncoalesced,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,3,16.2576910000,256,256,32,32
1270,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.0002227850,32,32,8,8
1271,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.0016698610,64,64,8,8
1272,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.0057538460,96,96,8,8
1273,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.0135960000,128,128,8,8
1274,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.0266770000,160,160,8,8
1275,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.0460270000,192,192,8,8
1276,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.0731530000,224,224,8,8
1277,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.1081930000,256,256,8,8
1278,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.1556200000,288,288,8,8
1279,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.2133910000,320,320,8,8
1280,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.2842440000,352,352,8,8
1281,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.3684880000,384,384,8,8
1282,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.4686400000,416,416,8,8
1283,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.5856790000,448,448,8,8
1284,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.7211650000,480,480,8,8
1285,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.8632970000,512,512,8,8
1286,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,1.0496760000,544,544,8,8
1287,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,1.2465410000,576,576,8,8
1288,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,1.4671920000,608,608,8,8
1289,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,1.7129780000,640,640,8,8
1290,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,2.0125160000,672,672,8,8
1291,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,2.3133930000,704,704,8,8
1292,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,2.6045310000,736,736,8,8
1293,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,2.9585370000,768,768,8,8
1294,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,3.3552970000,800,800,8,8
1295,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,3.7719040000,832,832,8,8
1296,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,4.2252470000,864,864,8,8
1297,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,4.7742280000,896,896,8,8
1298,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,5.3178510000,928,928,8,8
1299,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,5.8207730000,960,960,8,8
1300,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,6.4131650000,992,992,8,8
1301,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,7.0334280000,1024,1024,8,8
1302,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.0001308480,16,16,16,16
1303,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.0009505270,32,32,16,16
1304,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.0032246960,48,48,16,16
1305,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.0076092630,64,64,16,16
1306,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.0148710000,80,80,16,16
1307,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.0256320000,96,96,16,16
1308,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.0406170000,112,112,16,16
1309,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.0606000000,128,128,16,16
1310,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.0862200000,144,144,16,16
1311,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.1182920000,160,160,16,16
1312,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.1573890000,176,176,16,16
1313,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.2043720000,192,192,16,16
1314,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.2594110000,208,208,16,16
1315,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.3241190000,224,224,16,16
1316,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.3985700000,240,240,16,16
1317,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.4836290000,256,256,16,16
1318,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.5894110000,272,272,16,16
1319,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.6883860000,288,288,16,16
1320,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.8091620000,304,304,16,16
1321,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.9435350000,320,320,16,16
1322,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,1.0926310000,336,336,16,16
1323,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,1.2550450000,352,352,16,16
1324,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,1.4342950000,368,368,16,16
1325,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,1.6288080000,384,384,16,16
1326,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,1.8410300000,400,400,16,16
1327,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,2.0694490000,416,416,16,16
1328,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,2.3197500000,432,432,16,16
1329,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,2.5826450000,448,448,16,16
1330,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,2.9185870000,464,464,16,16
1331,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,3.1809750000,480,480,16,16
1332,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,3.5624220000,496,496,16,16
1333,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,3.8556250000,512,512,16,16
1334,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.0001091530,8,8,32,32
1335,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.0007562260,16,16,32,32
1336,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.0024789820,24,24,32,32
1337,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.0057900590,32,32,32,32
1338,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.0113070000,40,40,32,32
1339,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.0194280000,48,48,32,32
1340,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.0314090000,56,56,32,32
1341,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.0460760000,64,64,32,32
1342,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.0655730000,72,72,32,32
1343,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.0898490000,80,80,32,32
1344,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.1195130000,88,88,32,32
1345,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.1551750000,96,96,32,32
1346,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.1974370000,104,104,32,32
1347,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.2463710000,112,112,32,32
1348,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.3030050000,120,120,32,32
1349,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.3677870000,128,128,32,32
1350,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.4411060000,136,136,32,32
1351,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.5236020000,144,144,32,32
1352,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.6157010000,152,152,32,32
1353,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.7182890000,160,160,32,32
1354,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.8313020000,168,168,32,32
1355,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,0.9564380000,176,176,32,32
1356,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,1.0965410000,184,184,32,32
1357,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,1.2463630000,192,192,32,32
1358,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,1.4084010000,200,200,32,32
1359,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,1.5846900000,208,208,32,32
1360,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,1.7745990000,216,216,32,32
1361,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,1.9801340000,224,224,32,32
1362,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,2.1909160000,232,232,32,32
1363,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,2.4265290000,240,240,32,32
1364,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,2.6765770000,248,248,32,32
1365,matMul_gpu_sharedmem,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,4,2.9456590000,256,256,32,32
1366,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,"0,01104",32,32,8,8
1367,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0000409920,64,64,8,8
1368,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0001584650,96,96,8,8
1369,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0001902410,128,128,8,8
1370,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0004109120,160,160,8,8
1371,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0008608640,192,192,8,8
1372,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0008006720,224,224,8,8
1373,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0007812790,256,256,8,8
1374,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0020137560,288,288,8,8
1375,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0017957070,320,320,8,8
1376,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0020102350,352,352,8,8
1377,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0037450130,384,384,8,8
1378,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0028239280,416,416,8,8
1379,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0032897900,448,448,8,8
1380,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0065332240,480,480,8,8
1381,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0031350590,512,512,8,8
1382,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0049310220,544,544,8,8
1383,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0085272620,576,576,8,8
1384,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0060264710,608,608,8,8
1385,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0079647330,640,640,8,8
1386,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0112290000,672,672,8,8
1387,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0080187890,704,704,8,8
1388,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0088265520,736,736,8,8
1389,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0150490000,768,768,8,8
1390,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0115110000,800,800,8,8
1391,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0113140000,832,832,8,8
1392,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0183930000,864,864,8,8
1393,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0133600000,896,896,8,8
1394,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0140510000,928,928,8,8
1395,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0274570000,960,960,8,8
1396,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0160520000,992,992,8,8
1397,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0176550000,1024,1024,8,8
1398,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0000197760,16,16,16,16
1399,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,"0,07008",32,32,16,16
1400,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0001630080,48,48,16,16
1401,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0002717760,64,64,16,16
1402,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0004279040,80,80,16,16
1403,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0007832950,96,96,16,16
1404,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0008388150,112,112,16,16
1405,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0010835180,128,128,16,16
1406,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0017706250,144,144,16,16
1407,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0017385230,160,160,16,16
1408,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0020709380,176,176,16,16
1409,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0031922120,192,192,16,16
1410,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0028956680,208,208,16,16
1411,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0033544870,224,224,16,16
1412,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0063384030,240,240,16,16
1413,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0043424120,256,256,16,16
1414,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0049742170,272,272,16,16
1415,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0081136890,288,288,16,16
1416,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0062055380,304,304,16,16
1417,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0072964750,320,320,16,16
1418,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0096873100,336,336,16,16
1419,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0083181330,352,352,16,16
1420,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0091120880,368,368,16,16
1421,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0131360000,384,384,16,16
1422,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0108170000,400,400,16,16
1423,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0115730000,416,416,16,16
1424,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0158950000,432,432,16,16
1425,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0134460000,448,448,16,16
1426,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0144790000,464,464,16,16
1427,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0297650000,480,480,16,16
1428,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0165310000,496,496,16,16
1429,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0181310000,512,512,16,16
1430,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0000408000,8,8,32,32
1431,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0001376000,16,16,32,32
1432,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0003044160,24,24,32,32
1433,matrix_sum_normal,3.5,2,Tesla-K40,745,2880,1.5,384,3004,288384,12,15,192,4291.2,5,0.0005330880,32,32,32,32
