,compute_version,registers,smem,cmem,num_of_cores,L2,bandwith,theoretical_flops,AppId,number_of_lines_kernel,occupancy,input_size,duration,block_x,Actual,Predicted
345,3.0,25,2048,348,1536,0.5,192.256,3250.176,4,15,100,6656,2.638746,16,1.0075001514061623,1.014057776888255
335,3.0,25,2048,348,1536,0.5,192.256,3250.176,4,15,100,4096,0.603458,16,-0.3517471057024356,-0.3586627690101617
357,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,1536,0.026659,32,-2.066256843077396,-2.066354401701133
359,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,2048,0.063121,32,-1.8132630222786223,-1.8129414872875071
379,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,7168,2.732205,32,1.0410555602173102,1.040736367025855
378,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,6912,2.449522,32,0.9359058906188118,0.9326504664363955
377,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,6656,2.185731,32,0.8266858856577318,0.8255737930416853
376,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,6400,1.9405,32,0.7131948758637232,0.7124367122187714
375,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,6144,1.706461,32,0.5913696826650731,0.5932266414578278
374,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,5888,1.511346,32,0.4770698545669761,0.47047336292425757
373,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,5632,1.323042,32,0.35279683378107796,0.3513378583439376
372,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,5376,1.142521,32,0.21714238025427024,0.21767714568242286
371,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,5120,0.985873,32,0.08238427176362798,0.08286566227194665
358,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,1792,0.042241,32,-1.9502324768700519,-1.9501958167309277
370,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,4864,0.848677,32,-0.05268689657909708,-0.04855499179517726
368,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,4352,0.608667,32,-0.344369538381578,-0.3443899923659741
367,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,4096,0.507228,32,-0.4988509406569199,-0.5043581282542173
366,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,3840,0.418102,32,-0.657583144910208,-0.656512896158194
365,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,3584,0.339842,32,-0.8213397074675004,-0.8216421073804873
364,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,3328,0.272011,32,-0.9888318552536981,-0.9923941906874897
363,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,3072,0.213754,32,-1.1591460396134272,-1.1592927153829333
362,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,2816,0.164552,32,-1.329717449653013,-1.3263877713482162
361,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,2560,0.131626,32,-1.4626312770626733,-1.4617690418633331
360,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,2304,0.095896,32,-1.6301713728210125,-1.632129559608233
369,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,4608,0.72217,32,-0.19580809265667748,-0.19261723158381208
380,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,7424,3.031338,32,1.1414603892485489,1.1387633106000972
334,3.0,25,2048,348,1536,0.5,192.256,3250.176,4,15,100,3840,0.498468,16,-0.5133822224143557,-0.5159556324787613
332,3.0,25,2048,348,1536,0.5,192.256,3250.176,4,15,100,3328,0.324093,16,-0.8578025081789558,-0.8614180406014011
307,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,5120,2.344728,8,0.8939338692946167,0.8954663553429117
306,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,4864,2.032578,8,0.7573315765025905,0.7574590809306757
305,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,4608,1.709398,8,0.592994193270107,0.5947232233437023
304,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,4352,1.451736,8,0.4393743041990716,0.4398398236525251
303,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,4096,1.185529,8,0.2511703067847912,0.25107696138924257
302,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,3840,0.987934,8,0.0842804848290457,0.08239921639273629
301,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,3584,0.788914,8,-0.1177547860554072,-0.11431578665884289
300,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,3328,0.638776,8,-0.3027605162956956,-0.30317433986981907
299,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,3072,0.489206,8,-0.5289794111461222,-0.5317668552579162
308,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,5376,2.784795,8,1.0594538402430067,1.0601328139587272
298,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,2816,0.381032,8,-0.7318214830227414,-0.7350341507844743
296,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,2304,0.204274,8,-1.1898266677276153,-1.1880934599113813
295,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,2048,0.14103,8,-1.4228338719108389,-1.4234745584257629
294,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,1792,0.094731,8,-1.6361361599662707,-1.637002874217258
293,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,1536,0.060282,8,-1.8308205151288304,-1.830036495790046
292,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,1280,0.034728,8,-2.0044973478283836,-2.0045534560612026
291,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,1024,0.017558,8,-2.140823450165452,-2.1407991449336823
290,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,768,0.007433022,8,-2.230887676754245,-2.230906739156877
289,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,512,0.002197406,8,-2.280848983139348,-2.280823746502305
288,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,256,0.000271811,8,-2.2998706703747387,-2.299876366691521
297,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,2560,0.284864,8,-0.954865253853931,-0.955135872223168
333,3.0,25,2048,348,1536,0.5,192.256,3250.176,4,15,100,3584,0.403502,16,-0.6861675946367717,-0.6839463081142731
309,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,5632,3.194603,8,1.192285675111281,1.192094850170503
311,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,6144,4.125141,8,1.4410526330333433,1.442066472759197
331,3.0,25,2048,348,1536,0.5,192.256,3250.176,4,15,100,3072,0.254341,16,-1.0374955526656087,-1.0339955258484148
330,3.0,25,2048,348,1536,0.5,192.256,3250.176,4,15,100,2816,0.195781,16,-1.2181359633580262,-1.2199779669957234
329,3.0,25,2048,348,1536,0.5,192.256,3250.176,4,15,100,2560,0.147237,16,-1.3974078882235879,-1.3999680217819905
328,3.0,25,2048,348,1536,0.5,192.256,3250.176,4,15,100,2304,0.113854,16,-1.5424617397845943,-1.5425597994066798
327,3.0,25,2048,348,1536,0.5,192.256,3250.176,4,15,100,2048,0.075129,16,-1.7422324337578337,-1.7427204319931568
326,3.0,25,2048,348,1536,0.5,192.256,3250.176,4,15,100,1792,0.050327,16,-1.8949423576381073,-1.8954886007885734
325,3.0,25,2048,348,1536,0.5,192.256,3250.176,4,15,100,1536,0.031754,16,-2.0268187314902275,-2.026772268489789
324,3.0,25,2048,348,1536,0.5,192.256,3250.176,4,15,100,1280,0.018386,16,-2.1338048067667583,-2.1337650279732143
323,3.0,25,2048,348,1536,0.5,192.256,3250.176,4,15,100,1024,0.009404344,16,-2.212704682287148,-2.2127516331234793
310,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,5888,3.734596,8,1.3440640837680367,1.3421682032670363
322,3.0,25,2048,348,1536,0.5,192.256,3250.176,4,15,100,768,0.003989662,16,-2.2634637886278077,-2.263501744367956
320,3.0,25,2048,348,1536,0.5,192.256,3250.176,4,15,100,256,0.000152641,16,-2.3010598467736703,-2.3010619680676445
319,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,8192,9.970793,8,2.309639452388639,2.313919029938846
318,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,7936,9.377727,8,2.248944519585515,2.244310743724149
317,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,7680,8.308536,8,2.1292473803534375,2.1279846621525254
316,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,7424,7.489791,8,2.0268040547965254,2.0279562647525937
315,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,7168,6.63358,8,1.9071069487314194,1.9022660281304165
314,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,6912,6.021932,8,1.8118777329803168,1.814365058716412
313,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,6656,5.362123,8,1.697837542021687,1.696686501871994
312,3.0,32,512,348,1536,0.5,192.256,3250.176,4,15,50,6400,4.756244,8,1.5802652996118216,1.5801565907203317
321,3.0,25,2048,348,1536,0.5,192.256,3250.176,4,15,100,512,0.001193712,16,-2.2907186584465444,-2.2907061630276475
381,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,7680,3.363137,32,1.2421748257119793,1.241961245001239
382,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,7936,3.713396,32,1.3385201307149461,1.3398554188506253
383,3.0,25,8192,348,1536,0.5,192.256,3250.176,4,15,100,8192,4.077819,32,1.4297893400322272,1.4278700357559186
6150,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,1280,0.010541,8,-2.2023687861189347,-2.2023189454941607
6149,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,1024,0.003833123,8,-2.2649702551069737,-2.264944209135313
6148,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,768,0.001590048,8,-2.2868097013913453,-2.286822916946935
6147,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,512,0.000471566,8,-2.297880516887075,-2.297862829275658
6146,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,256,6.2334e-05,8,-2.301961947189728,-2.3019625985145327
6145,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,8192,5.242948,8,1.6757775605681773,1.676031678378233
6144,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,7936,4.732263,8,1.5753148879592669,1.5762215689738284
6143,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,7680,4.38531,8,1.500807612408642,1.5012564043418664
6142,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,7424,3.869657,8,1.3786796929816916,1.3792509383335056
6151,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,1536,0.020113,8,-2.1193223126233396,-2.1193275320637492
6141,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,7168,3.412395,8,1.2562981409746183,1.260052817537612
6139,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,6656,2.599357,8,0.993013596500362,0.995693747734328
6138,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,6400,2.311575,8,0.8802800610177615,0.8760249673228444
6137,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,6144,2.087094,8,0.782573722023821,0.7822319942594078
6136,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,5888,1.835268,8,0.6602458181833164,0.660552668468675
6135,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,5632,1.604604,8,0.5333328256948827,0.5377311712145904
6134,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,5376,1.379802,8,0.39190829504239133,0.3922555504817752
6133,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,5120,1.201978,8,0.26388464656220706,0.2618399461342702
6132,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,4864,1.029996,8,0.12221409289497516,0.12653256169577737
6131,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,4608,0.844457,8,-0.05714511981066756,-0.05694239466503987
6140,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,6912,2.991869,8,1.1287757624279107,1.1257340789077035
6130,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,4352,0.709547,8,-0.21128044701870252,-0.21182134147721002
6152,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,1792,0.037302,8,-1.9855723996719152,-1.985410792669281
6154,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,2304,0.083694,8,-1.6944839492432997,-1.6951468168187467
6174,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,7424,3.238824,8,1.205618649179943,1.2072666666473297
6173,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,7168,2.865097,8,1.0869097469229962,1.0866249170924902
6172,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,6912,2.524154,8,0.9647585583840994,0.9640193733743607
6171,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,6656,2.200735,8,0.8332286371024068,0.8292281599440418
6170,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,6400,2.019987,8,0.7514099565896482,0.7483855749627734
6169,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,6144,1.753115,8,0.6168680068993426,0.6155249093112406
6168,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,5888,1.597145,8,0.5289474275046512,0.5306536923271774
6167,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,5632,1.370398,8,0.3855331124442583,0.38276144997537864
6166,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,5376,1.198963,8,0.2615662538339946,0.2636726509727254
6153,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,2048,0.034427,8,-2.0067339782122127,-2.007431405430446
6165,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,5120,1.029129,8,0.12144653904774207,0.1263718374082479
6163,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,4608,0.717396,8,-0.20163160142889572,-0.2048527158050869
6162,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,4352,0.605567,8,-0.3487535440907287,-0.34717917032747175
6161,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,4096,0.284635,8,-0.955460446327892,-0.955707636942489
6160,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,3840,0.341594,8,-0.8173643710680767,-0.8198071667374327
6159,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,3584,0.292097,8,-0.9362460208225317,-0.9359615537737572
6158,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,3328,0.238254,8,-1.08395818642836,-1.0882909421228153
6157,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,3072,0.184652,8,-1.256487897437237,-1.2575181170286769
6156,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,2816,0.145022,8,-1.4064072765504547,-1.4048583225879394
6155,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,2560,0.107229,8,-1.5739308170005293,-1.5742871482094765
6164,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,4864,0.891536,8,-0.008500023058130485,-0.00818033305543981
6129,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,4096,0.329945,8,-0.844097985452068,-0.8390127181699338
6128,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,3840,0.465388,8,-0.570243057860152,-0.5711189013173886
6127,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,3584,0.370566,8,-0.7538190534926965,-0.7519312250144958
6101,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,5120,1.000096,8,0.09539744872355485,0.09129313845762164
6100,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,4864,0.855409,8,-0.04561575793248283,-0.04691342878910694
6098,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,4352,0.601319,8,-0.35479243126384735,-0.3586815456415101
6097,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,4096,0.255409,8,-1.0344860400031568,-1.0325452455405173
6096,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,3840,0.401908,8,-0.689338443018115,-0.6930563024960076
6095,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,3584,0.310944,8,-0.889298326810554,-0.8884177425024191
6094,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,3328,0.241976,8,-1.0730147198205398,-1.0698210311512093
6093,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,3072,0.173681,8,-1.2957920844170956,-1.2978359619968642
6092,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,2816,0.134642,8,-1.4496943306533934,-1.4496116061239446
6102,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,5376,1.184488,8,0.25036019536768195,0.25346323652797187
6091,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,2560,0.099163,8,-1.6136316940558888,-1.6128804476562268
6089,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,2048,0.02925,8,-2.0460067655935985,-2.0459775321586076
6088,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,1792,0.030431,8,-2.036910927681548,-2.0368998670217127
6087,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,1536,0.017547,8,-2.1409170253765963,-2.140882765083459
6086,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,1280,0.00848505,8,-2.221142903513697,-2.2210857698392856
6085,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,1024,0.003141857,8,-2.2716499858675374,-2.271651528072446
6084,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,768,0.00132843,8,-2.2893882555726646,-2.2893672852887237
6083,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,512,0.000403557,8,-2.2985576440652227,-2.29854337843807
6082,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,256,5.9297e-05,8,-2.3019922987312884,-2.3019966619970216
6368,5.2,27,8192,348,2048,2.0,224.32,4980.736,4,15,100,7936,1.491119,32,0.4644375422845476,0.4624350121293531
6090,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,2304,0.069457,8,-1.7751560716613364,-1.7754449884479033
6103,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,5632,1.36831,8,0.3841120795608522,0.38191677332802615
6104,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,5888,1.607214,8,0.5348628020940517,0.5373243077073624
6105,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,6144,1.78372,8,0.6332485451515939,0.6326005401363328
6126,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,3328,0.301596,8,-0.912308670813583,-0.9096673738273262
6125,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,3072,0.230098,8,-1.108365698911414,-1.1111650260914145
6124,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,2816,0.178817,8,-1.2771996263449492,-1.2786807086047596
6123,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,2560,0.134673,8,-1.4495622232200274,-1.449427991432618
6122,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,2304,0.095057,8,-1.6344634554396524,-1.6324280718963649
6121,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,2048,0.040361,8,-1.963537603755597,-1.963690761570419
6120,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,1792,0.042615,8,-1.947606587193139,-1.947634183447963
6119,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,1536,0.026126,8,-2.0704738716975752,-2.0705377274763452
6118,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,1280,0.015369,8,-2.1596195918450873,-2.1596249128129297
6117,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,1024,0.004953115,8,-2.2542415523555803,-2.254235176949318
6116,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,768,0.002044222,8,-2.282349010633479,-2.282339817860357
6115,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,512,0.000606111,8,-2.296542277634594,-2.2965783062916127
6114,5.2,31,512,348,1664,1.75,224.32,3580.928,4,15,100,256,8.1119e-05,8,-2.3017742318308327,-2.301783474706168
6113,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,8192,4.442547,8,1.5134878679600337,1.5093319239939078
6112,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,7936,4.177245,8,1.4533091107465446,1.456343068875795
6111,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,7680,3.716551,8,1.3393471351960569,1.3398072331889548
6110,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,7424,3.354148,8,1.2395758276773745,1.2414413178211294
6109,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,7168,2.898501,8,1.098112497126455,1.1000903270280946
6108,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,6912,2.633984,8,1.0057598860534702,1.0111232614225623
6107,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,6656,2.331644,8,0.8885675718101442,0.8924051162476738
6106,5.2,31,512,348,3072,3.0,336.48,6610.944,4,15,100,6400,2.078652,8,0.7787063369207881,0.7804025327049438
6176,5.2,31,512,348,2048,2.0,224.32,4980.736,4,15,100,7936,4.113551,8,1.438305760108603,1.4372566377908036
6369,5.2,27,8192,348,2048,2.0,224.32,4980.736,4,15,100,8192,1.639812,32,0.5537770614120392,0.5537820509315339
6259,5.2,27,2048,348,2048,2.0,224.32,4980.736,4,15,100,4608,0.307818,16,-0.896934282531929,-0.8966154227020876
2278,3.5,25,2048,348,2688,1.5,288.384,4709.376,4,15,100,256,0.00013869,16,-2.3011991538515444,-2.3011945241776806
2314,3.5,25,2048,348,2304,1.0,192.256,3552.768,4,15,100,1280,0.020675,16,-2.1146542974355804,-2.1146785918714155
2313,3.5,25,2048,348,2304,1.0,192.256,3552.768,4,15,100,1024,0.010441,16,-2.203273837270847,-2.20326959438857
2312,3.5,25,2048,348,2304,1.0,192.256,3552.768,4,15,100,768,0.004476122,16,-2.2587967312944826,-2.2588177689073934
2311,3.5,25,2048,348,2304,1.0,192.256,3552.768,4,15,100,512,0.001327409,16,-2.28939833176889,-2.2894230254235386
2310,3.5,25,2048,348,2304,1.0,192.256,3552.768,4,15,100,256,0.000174498,16,-2.300841633702832,-2.3008438013939836
2309,3.5,25,2048,348,2688,1.5,288.384,4709.376,4,15,100,8192,4.240883,16,1.4680777836391015,1.4715807572729604
2308,3.5,25,2048,348,2688,1.5,288.384,4709.376,4,15,100,7936,3.855678,16,1.3751520150988474,1.3756767136714627
2307,3.5,25,2048,348,2688,1.5,288.384,4709.376,4,15,100,7680,3.500335,16,1.2810268966882203,1.2787018455828119
2306,3.5,25,2048,348,2688,1.5,288.384,4709.376,4,15,100,7424,3.160941,16,1.18201580403388,1.1840514194746137
2305,3.5,25,2048,348,2688,1.5,288.384,4709.376,4,15,100,7168,2.844662,16,1.0799940397189154,1.0794143717074947
2304,3.5,25,2048,348,2688,1.5,288.384,4709.376,4,15,100,6912,2.554765,16,0.976356138535408,0.9789086522912325
2303,3.5,25,2048,348,2688,1.5,288.384,4709.376,4,15,100,6656,2.279634,16,0.8669466943451892,0.8683710873937351
2302,3.5,25,2048,348,2688,1.5,288.384,4709.376,4,15,100,6400,2.028876,16,0.7555941409084184,0.7580554242118623
2301,3.5,25,2048,348,2688,1.5,288.384,4709.376,4,15,100,6144,1.795638,16,0.6395554573336655,0.6408048889133
2300,3.5,25,2048,348,2688,1.5,288.384,4709.376,4,15,100,5888,1.581582,16,0.5197350169919189,0.5144173393692619
2299,3.5,25,2048,348,2688,1.5,288.384,4709.376,4,15,100,5632,1.38324,16,0.39422888418209356,0.3935641544854665
2298,3.5,25,2048,348,2688,1.5,288.384,4709.376,4,15,100,5376,1.20543,16,0.26653248841653127,0.26354032221118856
2297,3.5,25,2048,348,2688,1.5,288.384,4709.376,4,15,100,5120,1.041579,16,0.13241239177653708,0.13081992346917837
2296,3.5,25,2048,348,2688,1.5,288.384,4709.376,4,15,100,4864,0.893365,16,-0.00665710946429652,-0.004845567256418397
2315,3.5,25,2048,348,2304,1.0,192.256,3552.768,4,15,100,1536,0.035779,16,-1.996726714990669,-1.9969092481003616
2295,3.5,25,2048,348,2688,1.5,288.384,4709.376,4,15,100,4608,0.760169,16,-0.15062639741255748,-0.1498219855936857
2316,3.5,25,2048,348,2304,1.0,192.256,3552.768,4,15,100,1792,0.056704,16,-1.8533966034622302,-1.8527229420891504
2318,3.5,25,2048,348,2304,1.0,192.256,3552.768,4,15,100,2304,0.120361,16,-1.5124881683592377,-1.5119857648790713
2337,3.5,25,8192,348,2880,1.5,288.384,4291.2,4,15,100,3072,0.155175,32,-1.3658056946925747,-1.367966964777291
2336,3.5,25,8192,348,2880,1.5,288.384,4291.2,4,15,100,2816,0.119513,32,-1.5163438227081438,-1.5163967157692206
2335,3.5,25,8192,348,2880,1.5,288.384,4291.2,4,15,100,2560,0.089849,32,-1.6615262596345004,-1.6608795425265388
2334,3.5,25,8192,348,2880,1.5,288.384,4291.2,4,15,100,2304,0.065573,32,-1.7983430938022713,-1.7986903813820592
2333,3.5,25,8192,348,2880,1.5,288.384,4291.2,4,15,100,2048,0.046076,32,-1.9236282447666775,-1.923997931292758
2332,3.5,25,8192,348,2880,1.5,288.384,4291.2,4,15,100,1792,0.031409,32,-2.0294406821264905,-2.029529944664206
2331,3.5,25,8192,348,2880,1.5,288.384,4291.2,4,15,100,1536,0.019428,32,-2.1250415996531906,-2.125176946550489
2330,3.5,25,8192,348,2880,1.5,288.384,4291.2,4,15,100,1280,0.011307,32,-2.195463129596564,-2.195475889921954
2329,3.5,25,8192,348,2880,1.5,288.384,4291.2,4,15,100,1024,0.005790059,32,-2.2462987242749413,-2.2463106149616126
2328,3.5,25,8192,348,2880,1.5,288.384,4291.2,4,15,100,768,0.002478982,32,-2.2780975550885865,-2.278099009250697
2327,3.5,25,8192,348,2880,1.5,288.384,4291.2,4,15,100,512,0.000756226,32,-2.2950512835386165,-2.2950543943016295
2326,3.5,25,8192,348,2880,1.5,288.384,4291.2,4,15,100,256,0.000109153,32,-2.301494158279774,-2.3015035039279206
2325,3.5,25,2048,348,2304,1.0,192.256,3552.768,4,15,100,4096,0.564286,16,-0.4090424993486141,-0.4086111172617993
2324,3.5,25,2048,348,2304,1.0,192.256,3552.768,4,15,100,3840,0.486006,16,-0.5344252505496918,-0.534302935131385
2323,3.5,25,2048,348,2304,1.0,192.256,3552.768,4,15,100,3584,0.406234,16,-0.6807562659991064,-0.6808304702585676
2322,3.5,25,2048,348,2304,1.0,192.256,3552.768,4,15,100,3328,0.344553,16,-0.8106859960405038,-0.8122284028774512
2321,3.5,25,2048,348,2304,1.0,192.256,3552.768,4,15,100,3072,0.258832,16,-1.0249009665982038,-1.0279570316073865
2320,3.5,25,2048,348,2304,1.0,192.256,3552.768,4,15,100,2816,0.202779,16,-1.1947521125319116,-1.1935799567997976
2319,3.5,25,2048,348,2304,1.0,192.256,3552.768,4,15,100,2560,0.164099,16,-1.3314312461307478,-1.3278978573518805
2317,3.5,25,2048,348,2304,1.0,192.256,3552.768,4,15,100,2048,0.08457,16,-1.689726483662937,-1.691623317250357
2338,3.5,25,8192,348,2880,1.5,288.384,4291.2,4,15,100,3328,0.197437,32,-1.2125528411276463,-1.2114118288671414
