,compute_version,registers,smem,cmem,num_of_cores,L2,bandwith,theoretical_flops,AppId,number_of_lines_kernel,occupancy,input_size,duration,block_x,Actual,Predicted
3172,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,100,3840,0.001117596,32,-2.291471122600367,-2.2914648149279215
3173,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,100,4096,0.001184604,32,-2.2908086680897335,-2.2908081365263144
3153,3.5,8,0,348,2304,1.0,192.256,3552.768,6,5,100,7168,0.005059996,16,-2.2532237015298042,-2.253252228212014
2930,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,7424,0.006580279,8,-2.238856784365004,-2.2388861681868506
3022,3.5,8,0,348,2304,1.0,192.256,3552.768,6,5,50,6400,0.004170887,8,-2.261722584094509,-2.261775507793315
2928,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,6912,0.005674626,8,-2.2473904716886097,-2.2473613430808554
548,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,1280,0.000139297,32,-2.301193092276739,-2.3011917615036315
547,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,1024,8.9089e-05,32,-2.301694599601004,-2.3016787731611528
546,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,768,5.1489e-05,32,-2.302070335504418,-2.3020755379817954
545,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,512,2.3584e-05,32,-2.302349280799927,-2.302347554022207
544,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,256,6.528e-06,32,-2.302519815124692,-2.3025194311594963
543,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,8192,0.005379968,16,-2.2501827178639777,-2.2502015198615224
542,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,7936,0.008092879,16,-2.2247644306973386,-2.2247264598987893
541,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,7680,0.004928612,16,-2.2544750457660028,-2.254448795297165
540,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,7424,0.004637094,16,-2.257257163065609,-2.2572662890069672
549,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,1536,0.000208097,32,-2.3005062852129603,-2.3005018407856337
539,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,7168,0.004302919,16,-2.260455930789846,-2.2604414105510826
537,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,6656,0.003840715,16,-2.2648971404568425,-2.2649155337853615
536,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,6400,0.003414413,16,-2.269010935906124,-2.2690312728366906
535,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,6144,0.003093135,16,-2.2721224760151495,-2.2721691578970677
534,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,5888,0.003045199,16,-2.272587561765421,-2.2726740270808636
533,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,5632,0.002693777,16,-2.276003757846512,-2.276000119276063
532,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,5376,0.00251541,16,-2.277742150240405,-2.2777389698723436
531,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,5120,0.002164981,16,-2.281166311594433,-2.281138173507888
530,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,4864,0.002015126,16,-2.2826341825747045,-2.282656931202189
529,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,4608,0.00173564,16,-2.28537759484037,-2.2853505644366923
538,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,6912,0.004035752,16,-2.2630206696850985,-2.2629900504752825
550,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,1792,0.000267073,32,-2.2999179230561775,-2.2999049834685366
551,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,2048,0.000340128,32,-2.2991895842640973,-2.299207660038222
552,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,2304,0.000454272,32,-2.298052660004305,-2.2981079953848096
573,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,7680,0.005147557,32,-2.252390610579316,-2.252388526512766
572,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,7424,0.004606247,32,-2.2575520063813013,-2.257682044749535
571,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,7168,0.004360682,32,-2.2599022836640543,-2.2598976868669407
570,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,6912,0.004155563,32,-2.261869699355463,-2.2619092944638535
569,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,6656,0.003835597,32,-2.2649464286972947,-2.2649274448778107
568,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,6400,0.003471759,32,-2.2684565634131313,-2.2684345109835946
567,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,6144,0.003362032,32,-2.2695175796983653,-2.269602429039263
566,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,5888,0.002949394,32,-2.2735177318782616,-2.2735080384495125
565,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,5632,0.002679635,32,-2.276141477718667,-2.2761487532431413
2929,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,7168,0.006115437,8,-2.243227749129333,-2.243212171798109
563,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,5120,0.002208311,32,-2.2807422835795665,-2.2806765318347204
562,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,4864,0.001978104,32,-2.2829971554087196,-2.283007157029502
561,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,4608,0.001879225,32,-2.283967235888428,-2.2839492851620538
560,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,4352,0.00161049,32,-2.2866085011359707,-2.286584815872183
559,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,4096,0.001379227,32,-2.2888870707450653,-2.2889032385807173
558,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,3840,0.001284058,32,-2.289826254248337,-2.289816365472347
557,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,3584,0.001087644,32,-2.2917673760527406,-2.291772884916929
556,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,3328,0.000940701,32,-2.2932220533744996,-2.293221081632576
555,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,3072,0.000839838,32,-2.2942217831690632,-2.294251332810748
554,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,2816,0.000669567,32,-2.2959117394321353,-2.295889554526564
553,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,2560,0.000553088,32,-2.2970694521460415,-2.2970305407973557
528,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,4352,0.001542298,16,-2.287279838243696,-2.2872722278031286
574,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,7936,0.008395635,32,-2.2219674583150253,-2.221918779923523
527,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,4096,0.001369114,16,-2.288986829884484,-2.288956238474342
525,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,3584,0.00106166,16,-2.2920244533676652,-2.292093349574864
499,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,5120,0.003373298,8,-2.26940859010272,-2.2693752913716954
498,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,4864,0.003082453,8,-2.2722260964302836,-2.2722122278327213
497,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,4608,0.002749495,8,-2.27546134045972,-2.2755189571779355
496,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,4352,0.002421976,8,-2.2786539800270273,-2.278679536225282
495,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,4096,0.002155386,8,-2.2812602327257223,-2.281187313278408
494,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,3840,0.001930012,8,-2.28346885807397,-2.2834595583286394
493,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,3584,0.00165414,8,-2.2861790117489487,-2.2861668600080147
492,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,3328,0.001434365,8,-2.2883433399150483,-2.288351137628149
491,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,3072,0.00121475,8,-2.290510781761273,-2.2905403340184285
500,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,5376,0.003762896,8,-2.2656468288006035,-2.265684881708257
490,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,2816,0.001022976,8,-2.292407302863186,-2.2924011278076812
488,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,2304,0.000685889,8,-2.295749618172945,-2.2957763318858917
487,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,2048,0.000518849,8,-2.297410016829923,-2.297414693688509
486,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,1792,0.000398049,8,-2.2986125041842334,-2.29862447572028
485,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,1536,0.000294849,8,-2.2996409412652117,-2.2996377536888613
484,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,1280,0.00020445,8,-2.300542680139875,-2.3005175525676984
483,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,1024,0.000129665,8,-2.3012892829186766,-2.301295442390996
482,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,768,7.4657e-05,8,-2.301838801538801,-2.3018288332194072
481,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,512,3.4465e-05,8,-2.3022405023722143,-2.302244353093373
480,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,256,9.792e-06,8,-2.302487177787896,-2.302484939121872
489,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,2560,0.000848673,8,-2.294134172824162,-2.2942283379826005
501,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,5632,0.004102958,8,-2.262374888779321,-2.262388645287849
502,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,5888,0.004547436,8,-2.25811437755934,-2.258152952631684
503,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,6144,0.004844617,8,-2.255275862961689,-2.25527424655653
524,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,3328,0.000932157,16,-2.2933067007123316,-2.2933141447344383
523,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,3072,0.000763391,16,-2.29498017383615,-2.2949730351194693
522,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,2816,0.00066243,16,-2.295982637253737,-2.2960071301726854
521,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,2560,0.000542143,16,-2.297178306045325,-2.297181022295496
520,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,2304,0.000437857,16,-2.2982160810414385,-2.2981976981078684
519,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,2048,0.000336609,16,-2.2992246555937683,-2.2992251769071483
518,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,1792,0.000260641,16,-2.299982073789998,-2.3000238150706913
517,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,1536,0.000192673,16,-2.3006602167575396,-2.3006727302484427
516,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,1280,0.000134337,16,-2.3012426245082365,-2.3012596241008274
515,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,1024,8.3905e-05,16,-2.3017463947997223,-2.301752927593159
514,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,768,4.8769e-05,16,-2.3020975218761635,-2.302096426506266
513,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,512,2.3072e-05,16,-2.302354399605812,-2.302353878731352
512,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,256,6.272e-06,16,-2.3025223749608625,-2.3025218854015677
511,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,8192,0.008313496,8,-2.22272551593405,-2.222688102003902
510,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,7936,0.008312887,8,-2.2227311385178887,-2.222688102003902
509,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,7680,0.007701435,8,-2.228392370860276,-2.2284075321875623
508,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,7424,0.007119166,8,-2.2338133632904693,-2.2337754302214994
507,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,7168,0.006637887,8,-2.238316417636572,-2.238327324270979
506,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,6912,0.006188098,8,-2.2425432480178737,-2.2425563507915958
505,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,6656,0.00581159,8,-2.2460952192438977,-2.246174528876375
504,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,50,6400,0.005298504,8,-2.2509560669706685,-2.250936051697088
526,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,3840,0.001210779,16,-2.2905500159430496,-2.290564760203411
575,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,8192,0.005455842,32,-2.2494629729280917,-2.2494275161231414
564,3.0,8,0,348,1536,0.5,192.256,3250.176,6,5,100,5376,0.002459381,32,-2.278288841871333,-2.2782989327264103
2891,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,5632,0.003215987,8,-2.2709315251417244,-2.270883853876237
2880,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,2816,0.000785631,8,-2.2947594831092037,-2.294765491848256
2879,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,2560,0.000663231,8,-2.295974679996862,-2.2959523134260125
2878,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,2304,0.000539712,8,-2.29720248525334,-2.2972131964069904
2877,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,2048,0.000396223,8,-2.2986306919540525,-2.298624727613009
2876,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,1792,0.00032368,8,-2.299353520154687,-2.2993569371061646
2875,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,1536,0.000244224,8,-2.3001458304154214,-2.3001492807923465
2874,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,1280,0.000163809,8,-2.300948343200084,-2.30095310663287
2873,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,1024,0.000102241,8,-2.3015632052991735,-2.3015517019460505
2872,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,768,6.2592e-05,8,-2.301959368800267,-2.301960376737435
2871,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,512,2.8e-05,8,-2.3023051321867296,-2.3023055060187434
2870,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,256,7.552e-06,8,-2.302509575845537,-2.302508761817498
2913,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,3072,0.001111899,8,-2.291527464530128,-2.2915509285347024
2914,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,3328,0.001332416,8,-2.289348918916579,-2.2893885377291663
2915,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,3584,0.001523204,8,-2.287467895790332,-2.287453419134158
2916,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,3840,0.00177393,8,-2.2850012980357346,-2.285010338142083
2917,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,4096,0.001895725,8,-2.2838052925285,-2.283940573120545
2918,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,4352,0.002190356,8,-2.2809179696572666,-2.2809484826800492
2919,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,4608,0.002508474,8,-2.2778098106501807,-2.2778259162396246
2920,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,4864,0.00283933,8,-2.274587411580389,-2.274591182992734
2921,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,5120,0.003218411,8,-2.2709080406834787,-2.270884503736563
2922,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,5376,0.003410223,8,-2.2690514533230197,-2.2690507223486294
2923,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,5632,0.00383516,8,-2.264950637282136,-2.2649337378993937
2924,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,5888,0.004140416,8,-2.2620151366327392,-2.2620238930439895
2925,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,6144,0.004358692,8,-2.2599213523299087,-2.259916051994272
2926,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,6400,0.005026132,8,-2.253546083598679,-2.2536439218742363
2881,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,3072,0.000946814,8,-2.2931614948996293,-2.293180095567058
2927,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,6656,0.005299641,8,-2.250945269154762,-2.2509427914336793
2882,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,3328,0.001134973,8,-2.2912992879470053,-2.2913237000619704
2884,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,3840,0.001476892,8,-2.2879241714445415,-2.2879483512661487
2909,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,2048,0.000473675,8,-2.297859526093866,-2.2978476164403414
2908,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,1792,0.000380617,8,-2.2987861481314824,-2.298791923385864
2907,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,1536,0.000284168,8,-2.299747442933929,-2.2997481454316198
2906,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,1280,0.000203941,8,-2.300547759767504,-2.3005242534794004
2905,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,1024,0.000121155,8,-2.3013742763284926,-2.3013696677211866
2904,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,768,7.3186e-05,8,-2.3018535006729812,-2.3018649545348837
2903,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,512,3.2769e-05,8,-2.302257456672687,-2.302252205622329
2902,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,256,8.576e-06,8,-2.3024993366712243,-2.3025010112386917
2901,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,8192,0.006398946,8,-2.2405596081386956,-2.2405517259289427
2900,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,7936,0.00626538,8,-2.2418157287121305,-2.2417780317575877
2899,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,7680,0.005999909,8,-2.2443170433610042,-2.2443173610412863
2898,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,7424,0.005560679,8,-2.2484693350069587,-2.2484150542480306
2897,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,7168,0.005182409,8,-2.252059207489383,-2.252036783652654
2896,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,6912,0.004856203,8,-2.255165362678363,-2.2551640590599495
2895,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,6656,0.004489229,8,-2.258671284659866,-2.258606635497137
2894,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,6400,0.004142094,8,-2.261999023902006,-2.2619978874914097
2893,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,6144,0.003745393,8,-2.2658155256765298,-2.265812385300037
2892,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,5888,0.003495697,8,-2.2682252420201996,-2.2681732361366644
2912,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,2816,0.00092463,8,-2.2933812783385323,-2.293351821922373
2890,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,5376,0.002947156,8,-2.2735394709506265,-2.2735365607583287
2889,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,5120,0.002664662,8,-2.2762873108413326,-2.2762901261555712
2888,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,4864,0.00239228,8,-2.2789439598437458,-2.2790043402637448
2887,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,4608,0.002130264,8,-2.2815061824547085,-2.2815834467775344
2886,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,4352,0.00185401,8,-2.2842147654594256,-2.284265591937574
2885,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,4096,0.001597979,8,-2.286731635767882,-2.286721761530379
2883,3.5,8,0,348,2880,1.5,288.384,4291.2,6,5,50,3584,0.001301244,8,-2.289656587447522,-2.289680505377488
2910,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,2304,0.000638032,8,-2.296225041070172,-2.2962434494267314
2911,3.5,8,0,348,2496,1.0,208.0,3524.352,6,5,50,2560,0.000807892,8,-2.294538632758863,-2.2945023810307323
