,compute_version,gpu_id,max_clock_rate,num_of_cores,L2,bus,memory_clock,bandwith,GM,num_sm,num_cores_sm,theoretical_flops,AppId,duration,grid_x,grid_y,block_x,block_y,registers,smem,cmem,number_of_lines_kernel,occupancy
4783,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.016191,180224.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4782,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.015852,176128.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4781,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.015487,172032.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4780,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.015158,167936.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4779,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.014714,163840.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4778,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.0144,159744.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4777,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.014009,155648.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4786,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.01735,192512.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4776,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.013661,151552.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4799,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.022019,245760.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4801,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.022943,253952.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4820,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,8.0,0.002951498,49152.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4727,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,8.0,0.016642,233472.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4819,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,8.0,0.002693414,45056.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4818,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,8.0,0.002494307,40960.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4817,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,8.0,0.002232799,36864.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4816,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,8.0,0.001934588,32768.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4815,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,8.0,0.001739289,28672.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4814,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,8.0,0.001504982,24576.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4813,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,8.0,0.00121429,20480.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4800,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.022537,249856.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4812,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,8.0,0.001003438,16384.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4810,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,8.0,0.000491143,8192.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4809,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,8.0,0.00024858,4096.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4808,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,8.0,0.000124931,2048.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4807,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,8.0,6.4481e-05,1024.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4806,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,8.0,3.3953e-05,512.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4805,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,8.0,1.7504e-05,256.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4804,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,8.0,8.16e-06,128.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4803,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.023563,262144.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4802,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.023399,258048.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4811,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,8.0,0.000750699,12288.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4775,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.013289,147456.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4798,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.021772,241664.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4773,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.012513,139264.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4749,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.003679219,40960.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4748,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.003314059,36864.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4747,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.00296634,32768.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4746,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.002590267,28672.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4745,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.002223091,24576.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4744,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.00184705,20480.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4743,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.001471458,16384.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4742,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.001115131,12288.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4740,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.000372649,4096.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4739,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.000187332,2048.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4738,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,9.6771e-05,1024.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4737,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,5.0625e-05,512.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4736,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.02528,256.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4735,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.01104,128.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4734,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,8.0,0.018767,262144.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4733,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,8.0,0.01838,258048.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4732,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,8.0,0.018062,253952.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4731,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,8.0,0.017799,249856.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4774,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.0129,143360.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4730,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,8.0,0.017508,245760.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4729,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,8.0,0.017166,241664.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4750,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.004049532,45056.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4751,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.004447108,49152.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4741,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.000739889,8192.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4752,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.004803532,53248.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4772,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.012216,135168.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4770,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.011423,126976.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4769,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.011026,122880.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4768,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.01073,118784.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4767,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.010345,114688.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4766,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.009971164,110592.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4765,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.009561939,106496.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4764,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.009202668,102400.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4763,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.008877413,98304.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4762,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.008508957,94208.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4771,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.01179,131072.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4760,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.007724556,86016.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4759,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.007361668,81920.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4758,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.006983164,77824.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4757,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.006646612,73728.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4756,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.006274702,69632.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4755,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.005900004,65536.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4754,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.005514652,61440.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4753,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.0051597,57344.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
4761,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,8.0,0.008092083,90112.0,1.0,1024.0,1.0,8.0,0.0,348.0,40.0,100.0
8382,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.036408,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8390,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,9.0,2.8799e-05,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8389,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.041552,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8388,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.038962,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8384,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.03674,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8386,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.039113,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8385,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.03857,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8391,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,9.0,4.1471e-05,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8383,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.035741,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8387,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.037672,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8392,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,9.0,7.5389e-05,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8396,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,9.0,0.001295851,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8394,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,9.0,0.000333907,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8395,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,9.0,0.000654917,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8397,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,9.0,0.001937136,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8398,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,9.0,0.002579894,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8399,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,9.0,0.003219388,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8404,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,9.0,0.006432599,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8400,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,9.0,0.003863873,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8403,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,9.0,0.00579224,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8401,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,9.0,0.004501927,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8402,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,9.0,0.005142861,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8393,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,9.0,0.000173337,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8381,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.035947,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8360,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.022264,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8379,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.034564,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8357,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.020369,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8405,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,9.0,0.007071452,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8358,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.020943,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8359,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.021676,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8361,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.022879,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8362,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.023492,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8363,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.024158,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8364,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.024838,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8365,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.02549,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8366,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.026154,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8380,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.03453,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8367,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.026916,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8369,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.028354,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8370,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.028698,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8371,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.029307,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8372,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.029937,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8373,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.030656,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8374,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.031188,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8375,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.031821,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8376,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.032483,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8377,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.033454,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8378,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.033781,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8368,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,9.0,0.027481,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8406,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,9.0,0.007716257,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8452,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,9.0,0.034944,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8408,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,9.0,0.009003179,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8435,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,9.0,0.024636,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8436,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,9.0,0.02528,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
8437,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,9.0,0.025932,32.0,1.0,128.0,1.0,32.0,16392.0,344.0,41.0,31.0
