,null,AppName,block_x,compute_version,registers,smem,cmem,number_of_lines_kernel,occupancy,Unnamed: 0,gpu_id,gpu_name,l1_cache_used,max_clock_rate,num_of_cores,L2,bus,memory_clock,bandwith,GM,num_sm,num_cores_sm,theoretical_flops,AppId,input_size,device,context,stream,kernel,multiprocessor_activity,executed_ipc,achieved_occupancy,requested_global_load_throughput,requested_global_store_throughput,instruction_replay_overhead,device_memory_read_throughput,device_memory_write_throughput,global_store_throughput,global_load_throughput,shared_memory_efficiency,global_memory_load_efficiency,global_memory_store_efficiency,l2_hit_rate_.texture_reads.,l2_throughput_.texture_reads.,local_memory_overhead,issued_ipc,instructions_per_warp,issue_slot_utilization,local_memory_load_transactions_per_request,local_memory_store_transactions_per_request,shared_memory_load_transactions_per_request,shared_memory_store_transactions_per_request,global_load_transactions_per_request,global_store_transactions_per_request,local_load_transactions,local_store_transactions,shared_load_transactions,shared_store_transactions,global_load_transactions,global_store_transactions,system_memory_read_transactions,system_memory_write_transactions,device_memory_read_transactions,device_memory_write_transactions,l2_read_transactions,l2_write_transactions,local_memory_load_throughput,local_memory_store_throughput,shared_memory_load_throughput,shared_memory_store_throughput,l2_throughput_.reads.,l2_throughput_.writes.,system_memory_read_throughput,system_memory_write_throughput,issued_control.flow_instructions,executed_control.flow_instructions,issued_load.store_instructions,executed_load.store_instructions,floating_point_operations.single_precision.,floating_point_operations.single_precision_add.,floating_point_operation.single_precision_mul.,floating_point_operations.single_precision_fma.,floating_point_operations.double_precision.,floating_point_operations.double_precision_add.,floating_point_operations.double_precision_mul.,floating_point_operations.double_precison_fma.,floating_point_operations.single_precision_special.,l2_cache_utilization,device_memory_utilization,system_memory_utilization,load.store_function_unit_utilization,control.flow_function_unit_utilization,texture_function_unit_utilization,instructions_executed,instructions_issued,issue_slots,l2_throughput_.atomic_requests.,fp_instructions.single.,fp_instructions.double.,integer_instructions,bit.convert_instructions,control.flow_instructions,load.store_instructions,misc_instructions,inter.thread_instructions,atomic_transactions,atomic_transactions_per_request,ecc_transactions,ecc_throughput,l2_transactions_.texture_reads.,l2_transactions_.atomic_requests.,flop_efficiency.peak_single.,flop_efficiency.peak_double.,eligible_warps_per_active_cycle,tex0_cache_sector_queries,tex1_cache_sector_queries,tex0_cache_sector_misses,tex1_cache_sector_misses,fb_subp0_read_sectors,fb_subp1_read_sectors,fb_subp0_write_sectors,fb_subp1_write_sectors,l2_subp0_write_sector_misses,l2_subp1_write_sector_misses,l2_subp0_read_sector_misses,l2_subp1_read_sector_misses,l2_subp0_read_tex_sector_queries,l2_subp1_read_tex_sector_queries,l2_subp0_read_tex_hit_sectors,l2_subp1_read_tex_hit_sectors,l2_subp0_read_sysmem_sector_queries,l2_subp1_read_sysmem_sector_queries,l2_subp0_write_sysmem_sector_queries,l2_subp1_write_sysmem_sector_queries,l2_subp0_total_read_sector_queries,l2_subp1_total_read_sector_queries,l2_subp0_total_write_sector_queries,l2_subp1_total_write_sector_queries,elapsed_cycles_sm,gld_inst_8bit,gld_inst_16bit,gld_inst_32bit,gld_inst_64bit,gld_inst_128bit,gst_inst_8bit,gst_inst_16bit,gst_inst_32bit,gst_inst_64bit,gst_inst_128bit,prof_trigger_00,prof_trigger_01,prof_trigger_02,prof_trigger_03,prof_trigger_04,prof_trigger_05,prof_trigger_06,prof_trigger_07,warps_launched,inst_executed,inst_issued1,inst_issued2,shared_load,shared_store,local_load,local_store,gld_request,gst_request,active_cycles,active_warps,sm_cta_launched,atom_count,gred_count,start,duration,grid_x,grid_y,grid_z,block_y,block_z,registers_per_thread,static_smem,dynamic_smem
653,2,subSeqMax,128,5.2,32,16392,344,41,31,6341,6,TitanX,0,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,9,268435456,Graphics Device (0),2,14,"subSeqMax(int*, int*, int, int)",99.444952,0.322215,0.083365,21.815266,2.330121,1E-06,21.815305,31.402682,12.982107,43.630533,6.14549,50.0,17.948718,0.000203,21.815266,0,0.322242,2945299.28125,7.30534,0,0,32.010896,1.030303,7.997071,17.333333,0,0,276955264.0,8912896.0,67108864.0,19968,0,5,33554492.0,48301,33554591.0,19974,0,0,720.244985,23.17872,21.81537,12.986008,0,3.25,52955779,52955779,51126274.0,25958018,0.0,0,0,0.0,0,0,0,0,4096,Low (1),Low (1),Low (1),Low (1),Low (1),Low (1),376998308.0,376998768.0,341868013.0,0,4096.0,0,5872731051.0,8192,838901763.0,822247424.0,2307006463.0,0,0,0,0,0.0,33554432.0,0,0.0,0.0,0.301918,31466640.0,35662192.0,17836400.0,15738000.0,16777228.0,16777188.0,24350,24243,24414,24351,16777208.0,16777228.0,16777216.0,16777216.0,40.0,44.0,0,0,4,1,16777508.0,16777551.0,9989,9985,1176959884.0,0,0,268435456.0,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,376998308.0,306737254.0,35130755,128,8650752.0,0,0,8388608.0,1152,1169856276.0,6242295298.0,32,0,0,11.014542,0.045067,32,1,1,1,1,24,16392,0
654,2,subSeqMax,128,5.2,32,16392,344,41,31,7332,7,GTX-970,0,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,9,131072,GeForce GTX 970 (1),2,14,"subSeqMax(int*, int*, int, int)",73.631462,0.551483,0.152237,24.320418,3.040331,0.002099,0.0,67.751212,16.9395,13.897685,4.774657,174.996185,17.948172,100,13.897685,0,0.560911,1726.976562,12.680967,0,0,48.365517,1.030303,4.570791,17.275087,0,0,266494.0,4352.0,32768.0,19970,0,5,0.0,78,16975.0,19976,0,0,904.211317,14.76629,14.398999,16.944589,0,4.343026,28977,28977,33289.0,18571,0.0,0,0,0.0,0,0,0,0,4096,Low (1),Low (1),Low (1),Low (1),Low (1),Low (1),221053.0,221517.0,200322.0,0,4096.0,0,3576288.0,8192,618533.0,565376.0,1282117.0,0,0,0,0,0.0,16384.0,0,0.0,0.0,0.539088,26368.0,26370.0,18176.0,18178.0,26.0,30.0,1465,7,1282,932,40.0,16.0,8192.0,8192.0,8192.0,8192.0,0,0,0,5,8224.0,8263.0,9986,9990,553307.0,0,0,131072.0,0,0,0,0,28674,0,0,0,0,0,0,0,0,0,0,128,221053.0,179107.0,21195,129,4224.0,0,0,4096.0,1156,413846.0,4036908.0,32,0,0,1.514264,3.52e-05,32,1,1,1,1,25,16392,0
655,2,subSeqMax,128,5.2,32,16392,344,41,31,7333,7,GTX-970,0,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,9,262144,GeForce GTX 970 (1),2,14,"subSeqMax(int*, int*, int, int)",82.675708,0.617952,0.154828,25.789338,2.051425,0.001092,358.70624,2.838453,11.429365,18.755882,5.24181,137.5,17.948718,99.035645,18.755882,0,0.621698,3162.234375,14.069452,0,0,41.82231,1.030303,5.818182,17.333333,0,0,401536.0,8704.0,65536.0,19968,0,5,612.0,4959,32879.0,19974,0,0,919.331271,19.928124,18.819416,11.4328,0,2.930606,54787,54787,58113.0,31105,0.0,0,0,0.0,0,0,0,0,4096,Low (1),Low (1),Low (1),Low (1),Low (1),Low (1),404766.0,405215.0,366812.0,0,4096.0,0,6443069.0,8192,1171459.0,966656.0,2420738.0,0,0,0,0,0.0,32768.0,0,0.0,0.0,0.597644,42752.0,42752.0,26368.0,26368.0,184.0,168.0,2385,2428,2222,2265,152.0,152.0,16384.0,16384.0,15752.0,15888.0,0,0,4,1,16416.0,16455.0,9988,9986,784588.0,0,0,262144.0,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,404766.0,328404.0,38403,128,8448.0,0,0,8192.0,1152,647238.0,6413964.0,32,0,0,1.422226,5.1263e-05,32,1,1,1,1,25,16392,0
656,2,subSeqMax,128,5.2,32,16392,344,41,31,7334,7,GTX-970,0,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,9,524288,GeForce GTX 970 (1),2,14,"subSeqMax(int*, int*, int, int)",87.037872,0.549388,0.155253,21.575419,0.993605,0.000564,12.314711,4.796694,5.535798,18.168774,5.608171,118.75,17.948718,30.810547,18.168774,0,0.55245,6044.234375,12.509456,0,0,37.224888,1.030303,6.736842,17.333333,0,0,671872.0,17408.0,131072.0,19968,0,5,44420.0,17302,65639.0,16986,0,0,745.061664,19.304322,18.197329,4.709088,0,1.419435,106499,106499,108033.0,56449,0.0,0,0,0.0,0,0,0,0,4096,Low (1),Low (1),Low (1),Low (1),Low (1),Low (1),773662.0,774100.0,701137.0,0,4096.0,0,12177533.0,8192,2277379.0,1769472.0,4698114.0,0,0,0,0,0.0,65536.0,0,0.0,0.0,0.531665,75520.0,75520.0,42752.0,42752.0,25432.0,22044.0,9538,7760,8942,8248,22372.0,22304.0,32768.0,23424.0,10512.0,10684.0,0,0,0,5,32800.0,32839.0,9984,9990,1598077.0,0,0,524288.0,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,773662.0,628174.0,72963,128,16896.0,0,0,16384.0,1152,1397643.0,13874944.0,32,0,0,1.471066,0.000106815,32,1,1,1,1,25,16392,0
657,2,subSeqMax,128,5.2,32,16392,344,41,31,7335,7,GTX-970,0,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,9,1048576,GeForce GTX 970 (1),2,14,"subSeqMax(int*, int*, int, int)",89.338087,0.565755,0.155381,21.215388,543.113935,0.000292,18.081028,4.146294,2955.0,19.396926,5.849153,109375.0,17.948718,7.022095,19.396926,0,0.566165,11808.28125,12.823966,0,0,34.697648,1.030303,7.314286,17.333333,0,0,1212544.0,34816.0,262144.0,19968,0,5,122180.0,28018,131655.0,19974,0,0,717.762042,20.609234,19.483203,2.955888,0,775.876953,209923,209923,207874.0,107138,0.0,0,0,0.0,0,0,0,0,4096,Low (1),Low (2),Low (1),Low (1),Low (1),Low (1),1511460.0,1511902.0,1369819.0,0,4096.0,0,23646337.0,8192,4489219.0,3375104.0,9252863.0,0,0,0,0,0.0,131072.0,0,0.0,0.0,0.547178,141056.0,141056.0,75520.0,75520.0,69892.0,52296.0,14768,12250,12981,13369,61172.0,61268.0,65536.0,65536.0,4564.0,4672.0,0,0,4,1,65568.0,65607.0,9988,9986,2999577.0,0,0,1048576.0,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,1511460.0,1227734.0,142083,128,33792.0,0,0,32768.0,1152,2675878.0,26631322.0,32,0,0,1.482751,0.000200925,32,1,1,1,1,25,16392,0
658,2,subSeqMax,128,5.2,32,16392,344,41,31,7336,7,GTX-970,0,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,9,2097152,GeForce GTX 970 (1),2,14,"subSeqMax(int*, int*, int, int)",90.451511,0.582887,0.155409,21.36421,285.706449,0.000146,20.10773,2.15688,1.554485,20.407604,5.98971,104.6875,17.948718,1.490784,20.407604,0,0.581377,23336.28125,13.170626,0,0,33.371468,1.030303,7.641791,17.333333,0,0,2293888.0,69632.0,524288.0,19968,0,5,258292.0,27706,262727.0,19974,0,0,714.305982,21.683079,20.452989,1.554953,0,408.151367,416771,416771,407554.0,208514,0.0,0,0,0.0,0,0,0,0,4096,Low (1),Low (2),Low (1),Low (1),Low (1),Low (1),2987044.0,2987484.0,2707161.0,0,4096.0,0,46584193.0,8192,8912899.0,6586368.0,18362367.0,0,0,0,0,0.0,262144.0,0,0.0,0.0,0.56382,272128.0,272128.0,141056.0,141056.0,147520.0,110656.0,16428,12158,14185,14305,129064.0,129072.0,131072.0,131072.0,1984.0,1952.0,0,0,1,4,131389.0,93959.0,9989,9985,5656460.0,0,0,2097152.0,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,2987044.0,2426834.0,280323,128,67584.0,0,0,65536.0,1152,5110912.0,50846704.0,32,0,0,1.420448,0.000383355,32,1,1,1,1,25,16392,0
659,2,subSeqMax,128,5.2,32,16392,344,41,31,7337,7,GTX-970,0,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,9,4194304,GeForce GTX 970 (1),2,14,"subSeqMax(int*, int*, int, int)",92.370194,0.603768,0.154895,21.975397,150.305007,7.3e-05,21.41235,1.140511,837.413612,21.472144,6.066008,102.34375,17.948718,0.300598,21.472144,0,0.602719,46392.28125,13.655209,0,0,32.691539,1.030303,7.816794,17.333333,0,0,4456576.0,139264.0,1048576.0,19968,0,5,522828.0,27848,524391.0,19974,0,0,730.073863,22.814153,21.476362,837.665239,0,214.720703,830467,830467,806914.0,411266,0.0,0,0,0.0,0,0,0,0,4096,Low (1),Low (2),Low (1),Low (1),Low (1),Low (1),5938212.0,5938648.0,5381845.0,0,4096.0,0,92459905.0,8192,17760259.0,13008896.0,36581375.0,0,0,0,0,0.0,524288.0,0,0.0,0.0,0.586567,534272.0,534272.0,272128.0,272128.0,298832.0,223960.0,15674,11830,13938,13932,261434.0,261556.0,262144.0,262144.0,748.0,732.0,0,0,5,0,262461.0,187623.0,9985,9989,10769713.0,0,0,4194304.0,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,5938212.0,4825042.0,556803,128,135168.0,0,0,131072.0,1152,9852959.0,97743818.0,32,0,0,1.474164,0.000724949,32,1,1,1,1,25,16392,0
660,2,subSeqMax,128,5.2,32,16392,344,41,31,7338,7,GTX-970,0,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,9,8388608,GeForce GTX 970 (1),2,14,"subSeqMax(int*, int*, int, int)",94.61626,0.612537,0.154357,24.315318,84.117856,3.7e-05,24.019096,659.470851,468.656629,24.033673,6.105813,101.171875,17.948718,0.083923,24.033673,0,0.612477,92504.28125,13.876857,0,0,32.347239,1.030303,7.907336,17.333333,0,0,8781952.0,278528.0,2097152.0,19968,0,5,1047940.0,28098,1049159.0,19974,0,0,805.13979,25.535778,24.047036,468.797451,0,120.167969,1657859,1657859,1605634.0,816770,0.0,0,0,0.0,0,0,0,0,4096,Low (1),Low (2),Low (1),Low (1),Low (1),Low (1),11840548.0,11840984.0,10731221.0,0,4096.0,0,184210347.0,8192,35454979.0,25853952.0,73019391.0,0,0,0,0,0.0,1048576.0,0,0.0,0.0,0.593531,1058560.0,1058560.0,534272.0,534272.0,598900.0,449144.0,13926,12288,12231,8743,524060.0,374372.0,524288.0,524288.0,424.0,420.0,0,0,1,4,524320.0,524359.0,9989,9985,20096085.0,0,0,8388608.0,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,11840548.0,9621458.0,1109763,128,270336.0,0,0,262144.0,1152,19040993.0,187931478.0,32,0,0,1.497326,0.001376332,32,1,1,1,1,25,16392,0
661,2,subSeqMax,128,5.2,32,16392,344,41,31,7339,7,GTX-970,0,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,9,12582912,GeForce GTX 970 (1),2,14,"subSeqMax(int*, int*, int, int)",95.720755,0.606884,0.154249,27.440294,63.531017,2.5e-05,27.218162,497.64782,353.958527,27.227579,6.119339,100.78125,17.948718,0.036112,27.227579,0,0.620068,138616.28125,14.049032,0,0,32.231821,1.030303,7.937984,17.333333,0,0,13107328.0,417792.0,3145728.0,19968,0,5,1572320.0,28074,1573447.0,19974,0,0,907.59483,28.929303,27.237671,354.064884,0,90.757812,2485251,2485251,2404354.0,1222274,0.0,0,0,0.0,0,0,0,0,4096,Low (1),Low (2),Low (1),Low (1),Low (1),Low (1),17742884.0,17743320.0,16080597.0,0,4096.0,0,275960747.0,8192,53149699.0,38699008.0,109457407.0,0,0,0,0,0.0,1572864.0,0,0.0,0.0,0.600744,1582848.0,1582848.0,796416.0,796416.0,898468.0,674574.0,15816,12346,14042,14064,786200.0,786160.0,786432.0,786432.0,276.0,288.0,0,0,5,0,791974.0,791935.0,9985,9989,29847195.0,0,0,12582912.0,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,17742884.0,14417874.0,1662723,128,405504.0,0,0,393216.0,1152,28130953.0,277651828.0,32,0,0,1.499789,0.001969218,32,1,1,1,1,25,16392,0
662,2,subSeqMax,128,5.2,32,16392,344,41,31,7340,7,GTX-970,0,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,9,16777216,GeForce GTX 970 (1),2,14,"subSeqMax(int*, int*, int, int)",96.160288,0.622859,0.154198,28.011051,48.733789,1.8e-05,27.990097,386.09019,271.516831,27.84788,6.126151,100.585938,17.948718,0.01812,27.84788,0,0.633929,184728.28125,14.363183,0,0,32.173991,1.030305,7.953398,17.333333,0,0,17432705.0,557057.0,4194304.0,19968,0,5,2107862.0,28394,2097255.0,19974,0,0,925.948868,29.588426,27.849248,271.598417,0,69.619141,3312643,3312643,3203074.0,1627778,0.0,0,0,0.0,0,0,0,0,4096,Low (1),Low (2),Low (1),Low (1),Low (1),Low (1),23645220.0,23645656.0,21429973.0,0,4096.0,0,367711147.0,8192,70844419.0,51544064.0,145895423.0,0,0,0,0,0.0,2097152.0,0,0.0,0.0,0.612609,2107136.0,2107136.0,1058560.0,1058560.0,1198268.0,898676.0,16006,12324,14229,14145,1048838.0,1048820.0,1048576.0,1048576.0,36.0,44.0,0,0,1,4,1048608.0,1048647.0,9985,9989,38699922.0,0,0,16777216.0,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,23645220.0,19214290.0,2215683,128,540672.0,0,0,524288.0,1152,37147028.0,366556814.0,32,0,0,1.451021,0.002605178,32,1,1,1,1,25,16392,0
663,2,subSeqMax,128,5.2,32,16392,344,41,31,7341,7,GTX-970,0,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,9,20971520,GeForce GTX 970 (1),2,14,"subSeqMax(int*, int*, int, int)",97.427028,0.636787,0.15407,27.842283,38.797334,1.5e-05,27.716335,306.698121,216.156575,27.712381,6.130255,100.46875,17.948718,0.013885,27.712381,0,0.618576,230840.28125,14.015378,0,0,32.139251,1.030303,7.962675,17.333333,0,0,21758080.0,696320.0,5242880.0,19968,0,5,2621814.0,28332,2621543.0,19974,0,0,920.056478,29.444405,27.71347,216.221526,0,55.423828,4140035,4140035,4001794.0,2033282,0.0,0,0,0.0,0,0,0,0,4096,Low (1),Low (2),Low (1),Low (1),Low (1),Low (1),29547556.0,29547992.0,26779349.0,0,4096.0,0,459461547.0,8192,88539139.0,64389120.0,182333439.0,0,0,0,0,0.0,2621440.0,0,0.0,0.0,0.597902,2631424.0,2631424.0,1320704.0,1320704.0,1497936.0,1123296.0,14125,12378,12412,8833,1311026.0,936556.0,1310720.0,1310720.0,176.0,176.0,0,0,5,0,1316342.0,1316343.0,9985,9989,48157925.0,0,0,20971520.0,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,29547556.0,24010706.0,2768643,128,675840.0,0,0,655360.0,1152,46422241.0,457854468.0,32,0,0,1.474338,0.003209712,32,1,1,1,1,25,16392,0
664,2,subSeqMax,128,5.2,32,16392,344,41,31,7342,7,GTX-970,0,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,9,25165824,GeForce GTX 970 (1),2,14,"subSeqMax(int*, int*, int, int)",96.477143,0.640223,0.154155,24.350165,28.297986,1.2e-05,24.34415,223.873076,157.66021,24.255417,6.132997,100.390625,17.948718,0.007757,24.255417,0,0.640213,276952.28125,14.505673,0,0,32.116075,1.030303,7.968872,17.333333,0,0,26083456.0,835584.0,6291456.0,19968,0,5,3157236.0,28354,3147041.0,19974,0,0,804.475275,25.77138,24.265541,157.707583,0,40.424805,4967427,4967427,4800514.0,2438786,0.0,0,0,0.0,0,0,0,0,4096,Low (1),Low (2),Low (1),Low (1),Low (1),Low (1),35449892.0,35450328.0,32128725.0,0,4096.0,0,551211947.0,8192,106233859.0,77234176.0,218771455.0,0,0,0,0,0.0,3145728.0,0,0.0,0.0,0.616135,3155712.0,3155712.0,1582848.0,1582848.0,1797508.0,1348963.0,15956,10802,14130,14092,1572808.0,1572828.0,1572864.0,1123488.0,128.0,124.0,0,0,0,5,1573242.0,1573263.0,9988,9986,57138521.0,0,0,25165824.0,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,35449892.0,28807122.0,3321603,128,811008.0,0,0,786432.0,1152,55241194.0,544841590.0,32,0,0,1.521853,0.003877318,32,1,1,1,1,25,16392,0
665,2,subSeqMax,128,5.2,32,16392,344,41,31,7343,7,GTX-970,0,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,9,29360128,GeForce GTX 970 (1),2,14,"subSeqMax(int*, int*, int, int)",97.966263,0.618176,0.154167,28.837967,28.741733,1.1e-05,28.745759,231.152825,160.132515,28.741734,6.134959,100.334821,17.948718,0.005886,28.741734,0,0.617251,323064.28125,13.985421,0,0,32.099513,1.030303,7.973304,17.333333,0,0,30408832.0,974848.0,7340032.0,19968,0,5,3670530.0,28824,3670119.0,19974,0,0,952.587179,30.538092,28.74254,160.180632,0,41.05957,5794819,5794819,5599234.0,2844290,0.0,0,0,0.0,0,0,0,0,4096,Low (1),Low (2),Low (1),Low (1),Low (1),Low (1),41352228.0,41352664.0,37478101.0,0,4096.0,0,642962347.0,8192,123928579.0,90079232.0,255209471.0,0,0,0,0,0.0,3670016.0,0,0.0,0.0,0.595816,3680000.0,3680000.0,1844992.0,1844992.0,2097032.0,1583778.0,16346,12480,14406,14476,1834920.0,1834892.0,1835008.0,1835008.0,104.0,120.0,0,0,5,0,1835296.0,1311039.0,9989,9985,66361384.0,0,0,29360128.0,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,41352228.0,33603538.0,3874563,128,946176.0,0,0,917504.0,1152,64407470.0,635433964.0,32,0,0,1.503676,0.004458269,32,1,1,1,1,25,16392,0
666,2,subSeqMax,128,5.2,32,16392,344,41,31,7344,7,GTX-970,0,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,9,33554432,GeForce GTX 970 (1),2,14,"subSeqMax(int*, int*, int, int)",97.659226,0.643659,0.154119,27.900724,24.341819,9E-06,27.892805,194.992643,135.618708,27.819222,6.136433,100.292969,17.948718,0.003529,27.819222,0,0.64322,369176.28125,14.573839,0,0,32.087087,1.030303,7.976631,17.333333,0,0,34734208.0,1114112.0,8388608.0,19968,0,5,4205398.0,28710,4205349.0,19974,0,0,921.515132,29.557924,27.89248,135.659459,0,34.773438,6622211,6622211,6397954.0,3249794,0.0,0,0,0.0,0,0,0,0,4096,Low (1),Low (2),Low (1),Low (1),Low (1),Low (1),47254564.0,47255000.0,42827477.0,0,4096.0,0,734712747.0,8192,141623299.0,102924288.0,291647487.0,0,0,0,0,0.0,4194304.0,0,0.0,0.0,0.61788,4204288.0,4204288.0,2107136.0,2107136.0,2396668.0,1809200.0,16144,12450,14289,14365,2097076.0,2097100.0,2097152.0,2097152.0,64.0,56.0,0,0,4,1,2097665.0,1498471.0,9988,9986,76704602.0,0,0,33554432.0,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,47254564.0,38399954.0,4427523,128,1081344.0,0,0,1048576.0,1152,74966008.0,739384488.0,33,0,0,1.52004,0.005082676,32,1,1,1,1,25,16392,0
667,2,subSeqMax,128,5.2,32,16392,344,41,31,7345,7,GTX-970,0,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,9,37748736,GeForce GTX 970 (1),2,14,"subSeqMax(int*, int*, int, int)",98.082964,0.619383,0.154068,28.979381,22.480974,8E-06,28.903522,181.271676,125.251144,28.90411,6.13758,100.260417,17.948718,0.003645,28.90411,0,0.619887,415288.28125,14.045203,0,0,32.07742,1.030303,7.979221,17.333333,0,0,39059584.0,1253376.0,9437184.0,19968,0,5,4718496.0,28899,4719849.0,19974,0,0,957.050344,30.710617,28.91181,125.288779,0,32.115234,7449603,7449603,7196674.0,3655298,0.0,0,0,0.0,0,0,0,0,4096,Low (1),Low (2),Low (1),Low (1),Low (1),Low (1),53156900.0,53157336.0,48176853.0,0,4096.0,0,826463147.0,8192,159318019.0,115769344.0,328085503.0,0,0,0,0,0.0,4718592.0,0,0.0,0.0,0.595494,4728576.0,4728576.0,2369280.0,2369280.0,2696280.0,2022220.0,16292,12620,14418,14432,2359356.0,2359340.0,2359296.0,2359296.0,16.0,16.0,0,0,1,4,2359600.0,2359663.0,9985,9989,86164085.0,0,0,37748736.0,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,53156900.0,43196370.0,4980483,128,1216512.0,0,0,1179648.0,1152,84084906.0,829237602.0,32,0,0,1.474149,0.005734347,32,1,1,1,1,25,16392,0
668,2,subSeqMax,128,5.2,32,16392,344,41,31,7346,7,GTX-970,0,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,9,41943040,GeForce GTX 970 (1),2,14,"subSeqMax(int*, int*, int, int)",97.573726,0.620597,0.154048,29.155084,20.360837,7E-06,29.087022,162.068632,113.438953,29.086911,6.138498,100.234375,17.948718,0.002518,29.086911,0,0.621302,461400.28125,14.077276,0,0,32.069685,1.030303,7.981294,17.333333,0,0,43384960.0,1392640.0,10485760.0,19968,0,5,5242900.0,28528,5242983.0,19974,0,0,962.779599,30.904843,29.087483,113.47304,0,29.085938,8276995,8276995,7995394.0,4060802,0.0,0,0,0.0,0,0,0,0,4096,Low (1),Low (2),Low (1),Low (1),Low (1),Low (1),59059236.0,59059672.0,53526229.0,0,4096.0,0,918213547.0,8192,177012739.0,128614400.0,364523519.0,0,0,0,0,0.0,5242880.0,0,0.0,0.0,0.595861,5252864.0,5252864.0,2631424.0,2631424.0,2996172.0,2247682.0,14747,12580,12824,9153,2621677.0,1872656.0,2621440.0,2621440.0,80.0,60.0,0,0,1,4,2627072.0,2627087.0,9985,9989,93681199.0,0,0,41943040.0,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,59059236.0,47992786.0,5533443,128,1351680.0,0,0,1310720.0,1152,91594851.0,903347468.0,32,0,0,1.473156,0.006337634,32,1,1,1,1,25,16392,0
669,2,subSeqMax,128,5.2,32,16392,344,41,31,7347,7,GTX-970,0,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,9,46137344,GeForce GTX 970 (1),2,14,"subSeqMax(int*, int*, int, int)",98.070677,0.621621,0.154041,29.266135,18.584306,7E-06,29.203688,147.964059,103.541136,29.20391,6.13925,100.213068,17.948718,0.002081,29.20391,0,0.621639,507512.28125,14.084921,0,0,32.063355,1.030303,7.982991,17.333333,0,0,47710336.0,1531904.0,11534336.0,19968,0,5,5767124.0,28535,5767863.0,19974,0,0,966.386534,31.029155,29.20743,103.572248,0,26.548828,9104387,9104387,8794114.0,4466306,0.0,0,0,0.0,0,0,0,0,4096,Low (1),Low (2),Low (1),Low (1),Low (1),Low (1),64961572.0,64962008.0,58875605.0,0,4096.0,0,1009963947.0,8192,194707459.0,141459456.0,400961535.0,0,0,0,0,0.0,5767168.0,0,0.0,0.0,0.595286,5777152.0,5777152.0,2893568.0,2893568.0,3295508.0,2483216.0,16362,12706,14446,14520,2883524.0,2883540.0,2883584.0,2883584.0,64.0,60.0,0,0,4,1,2883962.0,2883983.0,9984,9990,102771601.0,0,0,46137344.0,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,64961572.0,52789202.0,6086403,128,1486848.0,0,0,1441792.0,1152,100655029.0,992592550.0,32,0,0,1.564536,0.006993495,32,1,1,1,1,25,16392,0
