,compute_version,registers,smem,cmem,gpu_id,max_clock_rate,num_of_cores,L2,bus,memory_clock,bandwith,GM,num_sm,num_cores_sm,theoretical_flops,AppId,number_of_lines_kernel,occupancy,input_size,duration,grid_x,grid_y,block_x,block_y
8109,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,251658240,0.016077,983040,1,256,1
8108,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,247463936,0.015806,966656,1,256,1
8107,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,243269632,0.017438,950272,1,256,1
8106,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,239075328,0.017361,933888,1,256,1
8105,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,234881024,0.016643,917504,1,256,1
8104,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,230686720,0.015432,901120,1,256,1
8103,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,226492416,0.014479,884736,1,256,1
8102,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,222298112,0.015754,868352,1,256,1
8101,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,218103808,0.013927,851968,1,256,1
8100,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,213909504,0.013999,835584,1,256,1
8121,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,12582912,0.001413804,49152,1,256,1
8122,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,16777216,0.001882596,65536,1,256,1
8123,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,20971520,0.002350399,81920,1,256,1
8124,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,25165824,0.002822581,98304,1,256,1
8146,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,117440512,0.013153,458752,1,256,1
8145,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,113246208,0.012682,442368,1,256,1
8144,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,109051904,0.012215,425984,1,256,1
8143,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,104857600,0.011743,409600,1,256,1
8142,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,100663296,0.011281,393216,1,256,1
8141,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,96468992,0.011017,376832,1,256,1
8140,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,92274688,0.010333,360448,1,256,1
7636,3.5,13,4096,348,3,706,2496,1.0,320,2600,208.0,4,13,192,3524352.0,7,17,100,4194304,0.001004153,4096,1,1024,1
8138,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,83886080,0.009395789,327680,1,256,1
8137,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,79691776,0.008925623,311296,1,256,1
8099,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,209715200,0.013729,819200,1,256,1
8136,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,75497472,0.008459325,294912,1,256,1
8134,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,67108864,0.00751739,262144,1,256,1
8133,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,62914560,0.007049267,245760,1,256,1
8132,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,58720256,0.006579902,229376,1,256,1
8131,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,54525952,0.006108197,212992,1,256,1
8130,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,50331648,0.00564081,196608,1,256,1
8129,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,46137344,0.005170706,180224,1,256,1
8128,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,41943040,0.004699514,163840,1,256,1
8127,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,37748736,0.004229697,147456,1,256,1
8126,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,33554432,0.003761126,131072,1,256,1
8125,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,29360128,0.003291343,114688,1,256,1
8135,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,71303168,0.007984421,278528,1,256,1
8098,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,205520896,0.014139,802816,1,256,1
8097,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,201326592,0.012258,786432,1,256,1
8096,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,197132288,0.012587,770048,1,256,1
8069,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,83886080,0.005944896,327680,1,256,1
8068,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,79691776,0.005648156,311296,1,256,1
8067,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,75497472,0.005350199,294912,1,256,1
8066,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,71303168,0.005051733,278528,1,256,1
8065,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,67108864,0.004756115,262144,1,256,1
8064,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,62914560,0.004459728,245760,1,256,1
8063,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,58720256,0.004162509,229376,1,256,1
8062,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,54525952,0.003866441,212992,1,256,1
8061,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,50331648,0.003571047,196608,1,256,1
8060,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,46137344,0.003274244,180224,1,256,1
8070,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,88080384,0.006243265,344064,1,256,1
8059,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,41943040,0.002976321,163840,1,256,1
8057,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,33554432,0.002382138,131072,1,256,1
8056,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,29360128,0.002085047,114688,1,256,1
8055,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,25165824,0.001787893,98304,1,256,1
8054,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,20971520,0.001491216,81920,1,256,1
8053,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,16777216,0.001193453,65536,1,256,1
8052,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,12582912,0.000897867,49152,1,256,1
8051,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,8388608,0.000600518,32768,1,256,1
8050,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,4194304,0.000303427,16384,1,256,1
8049,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,2097152,0.000154657,8192,1,256,1
8048,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,1048576,8.0097e-05,4096,1,256,1
8058,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,37748736,0.002680638,147456,1,256,1
8147,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,121634816,0.013625,475136,1,256,1
8071,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,92274688,0.006542501,360448,1,256,1
8073,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,100663296,0.007140362,393216,1,256,1
8095,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,192937984,0.012323,753664,1,256,1
8094,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,188743680,0.012053,737280,1,256,1
8093,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,184549376,0.011785,720896,1,256,1
8092,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,180355072,0.011517,704512,1,256,1
8091,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,176160768,0.011247,688128,1,256,1
8090,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,171966464,0.010984,671744,1,256,1
8089,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,167772160,0.01189,655360,1,256,1
8088,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,163577856,0.010445,638976,1,256,1
8087,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,159383552,0.011296,622592,1,256,1
8086,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,155189248,0.010997,606208,1,256,1
8072,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,96468992,0.00684164,376832,1,256,1
8085,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,150994944,0.010706,589824,1,256,1
8083,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,142606336,0.009537921,557056,1,256,1
8082,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,138412032,0.009818053,540672,1,256,1
8081,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,134217728,0.009514817,524288,1,256,1
8080,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,130023424,0.009213696,507904,1,256,1
8079,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,125829120,0.008917596,491520,1,256,1
8078,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,121634816,0.008617145,475136,1,256,1
8077,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,117440512,0.008324919,458752,1,256,1
8076,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,113246208,0.008030195,442368,1,256,1
8075,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,109051904,0.007727313,425984,1,256,1
8074,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,104857600,0.007213515,409600,1,256,1
8084,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,146800640,0.0104,573440,1,256,1
8148,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,125829120,0.014277,491520,1,256,1
8149,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,130023424,0.01354,507904,1,256,1
8150,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,134217728,0.01503,524288,1,256,1
8224,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,155189248,0.012923,606208,1,256,1
8223,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,150994944,0.012578,589824,1,256,1
8222,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,146800640,0.012231,573440,1,256,1
8221,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,142606336,0.011873,557056,1,256,1
8220,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,138412032,0.01153,540672,1,256,1
8219,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,134217728,0.011171,524288,1,256,1
8218,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,130023424,0.010834,507904,1,256,1
8217,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,125829120,0.010477,491520,1,256,1
8216,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,121634816,0.010136,475136,1,256,1
8215,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,117440512,0.009777546,458752,1,256,1
8225,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,159383552,0.013278,622592,1,256,1
8214,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,113246208,0.009432152,442368,1,256,1
8212,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,104857600,0.008728791,409600,1,256,1
8211,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,100663296,0.008377284,393216,1,256,1
8210,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,96468992,0.008031379,376832,1,256,1
8209,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,92274688,0.007689281,360448,1,256,1
8208,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,88080384,0.00733336,344064,1,256,1
8207,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,83886080,0.00698336,327680,1,256,1
8206,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,79691776,0.006638222,311296,1,256,1
8205,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,75497472,0.006287325,294912,1,256,1
8204,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,71303168,0.005936939,278528,1,256,1
8203,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,67108864,0.005591867,262144,1,256,1
8213,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,109051904,0.009079591,425984,1,256,1
8202,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,62914560,0.005241513,245760,1,256,1
8226,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,163577856,0.013625,638976,1,256,1
8228,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,171966464,0.014327,671744,1,256,1
8250,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,264241152,0.022014,1032192,1,256,1
8249,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,260046848,0.021663,1015808,1,256,1
8248,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,255852544,0.021322,999424,1,256,1
8247,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,251658240,0.020973,983040,1,256,1
8246,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,247463936,0.020621,966656,1,256,1
8245,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,243269632,0.020269,950272,1,256,1
8244,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,239075328,0.019934,933888,1,256,1
8243,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,234881024,0.019564,917504,1,256,1
8242,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,230686720,0.019232,901120,1,256,1
8241,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,226492416,0.018873,884736,1,256,1
8227,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,167772160,0.013969,655360,1,256,1
8240,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,222298112,0.018519,868352,1,256,1
8238,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,213909504,0.017825,835584,1,256,1
8237,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,209715200,0.017475,819200,1,256,1
8236,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,205520896,0.017122,802816,1,256,1
8235,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,201326592,0.016774,786432,1,256,1
8234,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,197132288,0.01642,770048,1,256,1
8233,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,192937984,0.016073,753664,1,256,1
8232,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,188743680,0.015721,737280,1,256,1
8231,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,184549376,0.015377,720896,1,256,1
8230,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,180355072,0.015022,704512,1,256,1
8229,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,176160768,0.014681,688128,1,256,1
8239,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,218103808,0.01817,851968,1,256,1
8046,5.2,13,1024,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,7,17,100,262144,2.2336e-05,1024,1,256,1
8201,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,58720256,0.00494831,229376,1,256,1
8199,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,50331648,0.004728384,196608,1,256,1
8172,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,226492416,0.023606,884736,1,256,1
8171,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,222298112,0.022448,868352,1,256,1
8170,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,218103808,0.02202,851968,1,256,1
8169,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,213909504,0.021603,835584,1,256,1
8168,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,209715200,0.023488,819200,1,256,1
8167,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,205520896,0.023016,802816,1,256,1
8166,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,201326592,0.022548,786432,1,256,1
8165,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,197132288,0.022086,770048,1,256,1
8164,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,192937984,0.021609,753664,1,256,1
8163,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,188743680,0.020236,737280,1,256,1
8173,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,230686720,0.02585,901120,1,256,1
8162,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,184549376,0.02066,720896,1,256,1
8160,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,176160768,0.019741,688128,1,256,1
8159,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,171966464,0.019258,671744,1,256,1
8158,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,167772160,0.017351,655360,1,256,1
8157,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,163577856,0.01832,638976,1,256,1
8156,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,159383552,0.017856,622592,1,256,1
8155,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,155189248,0.01738,606208,1,256,1
8154,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,150994944,0.016914,589824,1,256,1
8153,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,146800640,0.016439,573440,1,256,1
8152,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,142606336,0.015968,557056,1,256,1
8151,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,138412032,0.014408,540672,1,256,1
8161,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,180355072,0.020199,704512,1,256,1
8200,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,54525952,0.004854618,212992,1,256,1
8174,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,234881024,0.026313,917504,1,256,1
8176,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,243269632,0.024567,950272,1,256,1
8198,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,46137344,0.004338799,180224,1,256,1
8197,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,41943040,0.003941825,163840,1,256,1
8196,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,37748736,0.003546544,147456,1,256,1
8195,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,33554432,0.003151712,131072,1,256,1
8194,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,29360128,0.002758129,114688,1,256,1
8193,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,25165824,0.002365697,98304,1,256,1
8192,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,20971520,0.001971058,81920,1,256,1
8191,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,16777216,0.00157805,65536,1,256,1
8190,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,12582912,0.001183218,49152,1,256,1
8189,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,8388608,0.000789345,32768,1,256,1
8175,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,239075328,0.025635,933888,1,256,1
8188,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,4194304,0.000397232,16384,1,256,1
8186,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,1048576,0.00010294,4096,1,256,1
8185,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,524288,5.3566e-05,2048,1,256,1
8184,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,262144,2.7199e-05,1024,1,256,1
8183,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,131072,1.4816e-05,512,1,256,1
8182,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,268435456,0.027106,1048576,1,256,1
8181,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,264241152,0.029614,1032192,1,256,1
8180,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,260046848,0.029131,1015808,1,256,1
8179,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,255852544,0.025837,999424,1,256,1
8178,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,251658240,0.02833,983040,1,256,1
8177,5.2,13,1024,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,7,17,100,247463936,0.024993,966656,1,256,1
8187,5.2,13,1024,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,7,17,100,2097152,0.000200504,8192,1,256,1
7635,3.5,13,4096,348,3,706,2496,1.0,320,2600,208.0,4,13,192,3524352.0,7,17,100,2097152,0.000505324,2048,1,1024,1
