compute_version,registers,smem,cmem,num_of_cores,L2,bandwith,theoretical_flops,occupancy,input_size,duration,block_x
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,25165824,0.003732631,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,29360128,0.004357031,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,33554432,0.004975895,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,37748736,0.005591905,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,41943040,0.006210514,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,46137344,0.006837501,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,50331648,0.007458412,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,54525952,0.008067644,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,58720256,0.008695369,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,62914560,0.009326425,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,67108864,0.009938023,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,71303168,0.01055,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,75497472,0.011191,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,79691776,0.011807,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,83886080,0.012423,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,88080384,0.013042,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,92274688,0.013674,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,96468992,0.014273,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,100663296,0.014906,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,104857600,0.015536,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,109051904,0.016153,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,113246208,0.01676,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,117440512,0.017393,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,121634816,0.018015,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,125829120,0.018635,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,130023424,0.019248,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,134217728,0.019889,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,138412032,0.020494,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,142606336,0.021104,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,146800640,0.02172,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,150994944,0.022361,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,155189248,0.022973,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,159383552,0.023595,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,163577856,0.024222,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,167772160,0.024851,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,171966464,0.025454,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,176160768,0.026073,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,180355072,0.026703,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,184549376,0.027296,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,188743680,0.027928,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,192937984,0.028537,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,197132288,0.029192,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,201326592,0.029799,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,205520896,0.030398,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,209715200,0.031067,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,213909504,0.031657,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,218103808,0.03229,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,222298112,0.032882,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,226492416,0.033563,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,230686720,0.034175,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,234881024,0.03476,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,239075328,0.035398,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,243269632,0.036056,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,247463936,0.036651,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,251658240,0.037253,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,255852544,0.03789,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,260046848,0.038524,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,264241152,0.039119,256
3.5,13,1024,348,2496,1.0,208.0,3524.352,100,268435456,0.039708,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,131072,1.8784e-05,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,262144,3.5329e-05,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,524288,6.7618e-05,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,1048576,0.000130691,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,2097152,0.000257798,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,4194304,0.000511946,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,8388608,0.001019604,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,12582912,0.001529054,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,16777216,0.002034885,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,20971520,0.002542127,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,25165824,0.00305167,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,29360128,0.003555839,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,33554432,0.004063237,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,37748736,0.004571662,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,41943040,0.005078293,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,46137344,0.005585915,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,50331648,0.006096195,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,54525952,0.006599942,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,58720256,0.007109138,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,62914560,0.007616503,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,67108864,0.008119809,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,71303168,0.008629446,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,75497472,0.009138669,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,79691776,0.009643156,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,83886080,0.010154,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,88080384,0.01067,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,92274688,0.011167,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,96468992,0.011682,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,100663296,0.012209,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,104857600,0.012699,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,109051904,0.013203,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,113246208,0.013729,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,117440512,0.014218,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,121634816,0.014718,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,125829120,0.015229,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,130023424,0.015735,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,134217728,0.016237,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,138412032,0.016749,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,142606336,0.016997,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,146800640,0.017497,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,150994944,0.018,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,155189248,0.018495,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,159383552,0.018991,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,163577856,0.019492,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,167772160,0.019996,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,171966464,0.020504,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,176160768,0.02101,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,180355072,0.021493,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,184549376,0.022003,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,188743680,0.022573,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,192937984,0.023003,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,197132288,0.023496,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,201326592,0.02404,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,205520896,0.024874,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,209715200,0.02537,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,213909504,0.025909,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,218103808,0.026001,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,222298112,0.02649,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,226492416,0.027012,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,230686720,0.027497,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,234881024,0.027997,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,239075328,0.028498,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,243269632,0.028986,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,247463936,0.029493,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,251658240,0.029989,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,255852544,0.03049,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,260046848,0.030984,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,264241152,0.031498,256
3.5,13,1024,348,2688,1.5,288.384,4709.376,100,268435456,0.031979,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,131072,2.6496e-05,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,262144,5.0784e-05,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,524288,9.6513e-05,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,1048576,0.00018861,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,2097152,0.000371747,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,4194304,0.000739015,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,8388608,0.001472173,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,12582912,0.002199123,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,16777216,0.002938586,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,20971520,0.003667614,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,25165824,0.004398565,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,29360128,0.00513463,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,33554432,0.005857328,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,37748736,0.006603732,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,41943040,0.007321307,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,46137344,0.008064768,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,50331648,0.008794754,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,54525952,0.009522825,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,58720256,0.010274,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,62914560,0.010978,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,67108864,0.011747,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,71303168,0.012442,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,75497472,0.013204,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,79691776,0.012097,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,83886080,0.012736,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,88080384,0.013388,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,92274688,0.012301,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,96468992,0.012904,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,100663296,0.013422,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,104857600,0.014015,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,109051904,0.014556,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,113246208,0.015115,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,117440512,0.015702,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,121634816,0.016217,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,125829120,0.016825,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,130023424,0.017334,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,134217728,0.017938,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,138412032,0.018469,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,142606336,0.019037,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,146800640,0.019615,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,150994944,0.020128,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,155189248,0.020753,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,159383552,0.021249,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,163577856,0.021857,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,167772160,0.022381,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,171966464,0.022952,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,176160768,0.023549,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,180355072,0.024047,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,184549376,0.024685,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,188743680,0.025161,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,192937984,0.025787,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,197132288,0.026289,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,201326592,0.026869,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,205520896,0.027447,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,209715200,0.027953,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,213909504,0.028595,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,218103808,0.029068,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,222298112,0.029705,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,226492416,0.030207,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,230686720,0.030794,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,234881024,0.031372,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,239075328,0.031882,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,243269632,0.032523,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,247463936,0.03298,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,251658240,0.033634,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,255852544,0.03412,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,260046848,0.034711,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,264241152,0.035314,256
3.5,13,1024,348,2304,1.0,192.256,3552.768,100,268435456,0.035792,256
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,131072,2.9473e-05,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,262144,5.5168e-05,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,524288,0.000104065,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,1048576,0.000207457,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,2097152,0.000408706,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,4194304,0.000812996,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,8388608,0.001619747,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,12582912,0.00242602,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,16777216,0.003232996,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,20971520,0.004039777,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,25165824,0.004848993,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,29360128,0.005654015,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,33554432,0.006459293,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,37748736,0.007271513,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,41943040,0.008078487,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,46137344,0.008879443,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,50331648,0.009691507,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,54525952,0.010502,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,58720256,0.011304,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,62914560,0.012116,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,67108864,0.012921,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,71303168,0.013728,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,75497472,0.014538,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,79691776,0.015342,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,83886080,0.01614,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,88080384,0.016959,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,92274688,0.01776,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,96468992,0.01857,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,100663296,0.019378,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,104857600,0.020185,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,109051904,0.020987,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,113246208,0.021801,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,117440512,0.022211,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,121634816,0.023369,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,125829120,0.024219,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,130023424,0.025022,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,134217728,0.025836,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,138412032,0.026649,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,142606336,0.027457,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,146800640,0.028256,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,150994944,0.029065,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,155189248,0.029818,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,159383552,0.03068,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,163577856,0.031488,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,167772160,0.032272,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,171966464,0.033106,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,176160768,0.033908,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,180355072,0.034712,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,184549376,0.035518,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,188743680,0.036348,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,192937984,0.037124,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,197132288,0.037946,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,201326592,0.038748,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,205520896,0.039555,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,209715200,0.040354,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,213909504,0.041172,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,218103808,0.041977,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,222298112,0.042779,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,226492416,0.043595,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,230686720,0.044385,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,234881024,0.045201,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,239075328,0.04602,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,243269632,0.046817,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,247463936,0.047617,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,251658240,0.048414,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,255852544,0.049234,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,260046848,0.050038,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,264241152,0.050863,1024
3.5,13,4096,348,2880,1.5,288.384,4291.2,100,268435456,0.051648,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,131072,3.5137e-05,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,262144,6.861e-05,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,524288,0.000131716,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,1048576,0.00025719,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,2097152,0.000505324,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,4194304,0.001004153,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,8388608,0.001999248,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,12582912,0.002998091,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,16777216,0.003991327,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,20971520,0.004991448,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,25165824,0.005985422,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,29360128,0.00698237,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,33554432,0.007975836,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,37748736,0.008973298,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,41943040,0.00997473,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,46137344,0.010965,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,50331648,0.011964,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,54525952,0.01296,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,58720256,0.013956,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,62914560,0.014954,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,67108864,0.015955,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,71303168,0.016947,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,75497472,0.017943,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,79691776,0.018935,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,83886080,0.019934,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,88080384,0.020928,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,92274688,0.021926,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,96468992,0.022919,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,100663296,0.023915,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,104857600,0.02491,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,109051904,0.02591,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,113246208,0.026907,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,117440512,0.027906,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,121634816,0.028896,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,125829120,0.02989,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,130023424,0.030891,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,134217728,0.031888,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,138412032,0.032879,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,142606336,0.033883,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,146800640,0.034875,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,150994944,0.035879,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,155189248,0.036875,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,159383552,0.037865,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,163577856,0.038861,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,167772160,0.039857,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,171966464,0.040859,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,176160768,0.041853,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,180355072,0.042849,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,184549376,0.043839,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,188743680,0.044856,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,192937984,0.045827,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,197132288,0.046833,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,201326592,0.047835,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,205520896,0.048822,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,209715200,0.049823,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,213909504,0.050821,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,218103808,0.051822,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,222298112,0.052817,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,226492416,0.053811,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,230686720,0.054808,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,234881024,0.055791,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,239075328,0.056805,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,243269632,0.05779,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,247463936,0.0588,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,251658240,0.059779,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,255852544,0.060772,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,260046848,0.061774,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,264241152,0.062783,1024
3.5,13,4096,348,2496,1.0,208.0,3524.352,100,268435456,0.063773,1024
3.5,13,4096,348,2688,1.5,288.384,4709.376,100,131072,3.0529e-05,1024
3.5,13,4096,348,2688,1.5,288.384,4709.376,100,262144,5.6129e-05,1024
3.5,13,4096,348,2688,1.5,288.384,4709.376,100,524288,0.000107074,1024
3.5,13,4096,348,2688,1.5,288.384,4709.376,100,1048576,0.0002081,1024
3.5,13,4096,348,2688,1.5,288.384,4709.376,100,2097152,0.000412776,1024
3.5,13,4096,348,2688,1.5,288.384,4709.376,100,4194304,0.000820047,1024
3.5,13,4096,348,2688,1.5,288.384,4709.376,100,8388608,0.001635677,1024
