AppName_x,compute_version,gpu_id,gpu_name,input_size,max_clock_rate,num_of_cores,L2,bus,memory_clock,bandwith,GM,num_sm,num_cores_sm,theoretical_flops,AppId,duration,grid_x,grid_y,block_x,block_y,AppName_y,registers,smem,cmem,number_of_lines_kernel,occupancy
matMul_gpu_uncoalesced,3.0,1,GTX-680,512,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,0.033279,16,16,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,768,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,0.111911,24,24,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,1024,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,0.265387,32,32,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,1280,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,0.517389,40,40,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,1536,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,0.895331,48,48,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,1792,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,1.41931,56,56,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,2048,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,2.118655,64,64,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,2304,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,3.015763,72,72,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,2560,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,4.137578,80,80,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,2816,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,5.506482,88,88,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,3072,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,7.149968,96,96,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,3328,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,9.086455,104,104,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,3584,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,11.349784,112,112,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,3840,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,13.960762,120,120,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,4096,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,16.942337,128,128,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,4352,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,20.333017,136,136,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,4608,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,24.119139,144,144,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,4864,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,28.362351,152,152,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,5120,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,32.71017,160,160,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,5376,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,37.834873,168,168,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,5632,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,43.495914,176,176,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,5888,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,49.939214,184,184,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,6144,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,56.488475,192,192,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,6400,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,63.850074,200,200,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,6656,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,71.804558,208,208,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,6912,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,80.434555,216,216,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,7168,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,89.75153,224,224,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,7424,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,99.615947,232,232,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,7680,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,110.889694,240,240,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,7936,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,121.678256,248,248,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,8192,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,133.831447,256,256,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu,3.0,1,GTX-680,256,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,0.000736329,32,32,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,512,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,0.00574359,64,64,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,768,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,0.01943,96,96,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,1024,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,0.045582,128,128,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,1280,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,0.088998,160,160,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,1536,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,0.154008,192,192,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,1792,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,0.237666,224,224,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,2048,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,0.338078,256,256,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,2304,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,0.479234,288,288,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,2560,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,0.657752,320,320,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,2816,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,0.875265,352,352,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,3072,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,1.137174,384,384,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,3328,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,1.445661,416,416,8,8,matMul_gpu,32,0,348,6,50
